date,open,close,high,low,vol,pct_chg
2025-11-06,6.23,6.18,6.25,6.13,74953.2,-0.96
2025-11-07,6.19,6.18,6.22,6.16,56643.02,0.0
2025-11-10,6.21,6.33,6.38,6.17,107934.64,2.43
2025-11-11,6.35,6.36,6.39,6.25,116418.77,0.47
2025-11-12,6.39,6.34,6.44,6.32,78555.37,-0.31
2025-11-13,6.34,6.39,6.4,6.29,68489.68,0.79
2025-11-14,6.36,6.41,6.48,6.35,78574.8,0.31
2025-11-17,6.41,6.46,6.49,6.38,75863.68,0.78
2025-11-18,6.46,6.38,6.47,6.33,70093.2,-1.24
2025-11-19,6.42,6.39,6.47,6.34,79905.2,0.16
2025-11-20,6.37,6.29,6.4,6.21,95076.6,-1.56
2025-11-21,6.27,6.01,6.32,6.0,110779.0,-4.45
2025-11-24,6.11,6.18,6.21,6.08,110047.81,2.83
2025-11-25,6.2,6.27,6.31,6.12,79585.0,1.46
2025-11-26,6.28,6.33,6.39,6.25,72564.0,0.96
2025-11-27,6.33,6.42,6.45,6.3,96578.8,1.42
2025-11-28,6.4,6.54,6.54,6.32,116608.4,1.87
2025-12-01,6.5,6.5,6.57,6.44,113798.0,-0.61
2025-12-02,6.48,6.53,6.57,6.43,107644.56,0.46
2025-12-03,6.55,6.47,6.56,6.46,93311.01,-0.92
2025-12-04,6.47,6.33,6.48,6.3,85045.0,-2.16
2025-12-05,6.33,6.44,6.45,6.25,73751.0,1.74
2025-12-08,6.46,6.35,6.48,6.33,75107.0,-1.4
2025-12-09,6.35,6.27,6.41,6.18,176586.61,-1.26
2025-12-10,6.32,6.36,6.45,6.29,143464.72,1.44
2025-12-11,6.38,6.12,6.39,6.08,154012.0,-3.77
2025-12-12,6.12,5.98,6.12,5.96,136080.0,-2.29
2025-12-15,5.96,6.06,6.14,5.95,101766.01,1.34
2025-12-16,6.08,6.22,6.36,6.07,160408.4,2.64
2025-12-17,6.28,6.26,6.37,6.15,158784.0,0.64
2025-12-18,6.23,6.41,6.45,6.19,176374.03,2.4
2025-12-19,6.43,7.05,7.05,6.37,623909.62,9.98
2025-12-22,6.8,6.86,6.96,6.76,761628.19,-2.7
2025-12-23,6.75,6.75,6.84,6.66,432775.65,-1.6
2025-12-24,6.74,6.69,6.75,6.56,308690.36,-0.89
2025-12-25,6.73,6.69,6.75,6.57,272389.72,0.0
2025-12-26,6.66,6.77,6.84,6.64,321957.21,1.2
2025-12-29,6.8,6.57,6.8,6.47,263556.61,-2.95
2025-12-30,6.63,6.45,6.65,6.34,222705.5,-1.83
2025-12-31,6.45,6.39,6.48,6.31,159615.0,-0.93
2026-01-05,6.4,6.46,6.46,6.35,149546.02,1.1
2026-01-06,6.43,6.49,6.57,6.41,170773.28,0.46
2026-01-07,6.46,6.42,6.47,6.38,128049.0,-1.08
2026-01-08,6.4,6.43,6.48,6.33,118497.01,0.16
2026-01-09,6.44,6.56,6.58,6.42,247243.76,2.02
2026-01-12,6.55,6.55,6.55,6.47,208387.49,-0.15
2026-01-13,6.53,6.41,6.62,6.41,204938.96,-2.14
2026-01-14,6.41,6.37,6.51,6.28,192031.56,-0.62
2026-01-15,6.34,6.36,6.43,6.31,115162.0,-0.16
2026-01-16,6.37,6.29,6.39,6.26,117519.0,-1.1
2026-01-19,6.28,6.48,6.49,6.27,125643.8,3.02
2026-01-20,6.48,6.59,6.63,6.43,167246.8,1.7
2026-01-21,6.55,6.6,6.61,6.47,115156.8,0.15
2026-01-22,6.58,6.62,6.62,6.55,106183.8,0.3
2026-01-23,6.62,6.62,6.63,6.58,112027.03,0.0
2026-01-26,6.61,6.55,6.61,6.45,135496.2,-1.06
2026-01-27,6.53,6.45,6.55,6.34,100110.8,-1.53
2026-01-28,6.43,6.42,6.48,6.4,84176.0,-0.47
2026-01-29,6.41,6.42,6.48,6.32,82971.0,0.0
2026-01-30,6.4,6.53,6.53,6.38,124445.03,1.71
2026-02-02,6.51,6.49,6.64,6.46,128745.0,-0.61
2026-02-03,6.53,6.5,6.56,6.46,97265.03,0.15
2026-02-04,6.47,6.66,6.69,6.47,155769.32,2.46
2026-02-05,6.65,6.72,6.73,6.6,128169.99,0.9
2026-02-06,6.68,6.66,6.72,6.6,125369.12,-0.89
2026-02-09,6.68,6.68,6.78,6.64,107528.12,0.3
2026-02-10,6.67,6.67,6.71,6.59,85712.28,-0.15
2026-02-11,6.67,6.67,6.72,6.62,110635.99,0.0
2026-02-12,6.66,6.52,6.66,6.5,113249.39,-2.25
2026-02-13,6.52,6.53,6.61,6.5,90747.73,0.15
