date,open,close,high,low,vol,pct_chg
2025-11-06,5.7,5.7,5.72,5.65,45292.0,-0.18
2025-11-07,5.69,5.69,5.74,5.66,38702.77,-0.18
2025-11-10,5.67,5.73,5.74,5.65,43288.0,0.7
2025-11-11,5.73,5.74,5.76,5.7,34912.77,0.17
2025-11-12,5.72,5.82,5.98,5.72,124105.0,1.39
2025-11-13,5.82,5.96,5.98,5.76,96700.34,2.41
2025-11-14,5.92,5.96,6.06,5.92,86469.0,0.0
2025-11-17,5.99,5.93,6.0,5.88,54775.0,-0.5
2025-11-18,5.96,5.88,5.97,5.8,50057.34,-0.84
2025-11-19,5.84,5.76,5.91,5.7,64271.0,-2.04
2025-11-20,5.86,5.74,5.86,5.69,41803.2,-0.35
2025-11-21,5.69,5.63,5.82,5.61,67197.0,-1.92
2025-11-24,5.7,5.72,5.76,5.63,56944.0,1.6
2025-11-25,5.7,5.72,5.76,5.69,41173.0,0.0
2025-11-26,5.74,5.65,5.8,5.64,49844.0,-1.22
2025-11-27,5.67,5.65,5.7,5.6,43640.0,0.0
2025-11-28,5.66,5.7,5.7,5.59,34493.0,0.88
2025-12-01,5.72,5.69,5.78,5.68,30228.0,-0.18
2025-12-02,5.7,5.7,5.73,5.64,34783.21,0.18
2025-12-03,5.71,5.65,5.73,5.61,35363.94,-0.88
2025-12-04,5.62,5.48,5.65,5.46,64944.0,-3.01
2025-12-05,5.48,5.58,5.6,5.43,57038.0,1.82
2025-12-08,5.59,5.52,5.59,5.51,37964.63,-1.08
2025-12-09,5.5,5.49,5.54,5.42,39756.63,-0.54
2025-12-10,5.43,5.47,5.5,5.43,34243.0,-0.36
2025-12-11,5.44,5.47,5.61,5.43,91599.0,0.0
2025-12-12,5.44,5.4,5.51,5.37,72377.17,-1.28
2025-12-15,5.4,5.41,5.44,5.37,30751.0,0.19
2025-12-16,5.4,5.37,5.46,5.34,48001.0,-0.74
2025-12-17,5.34,5.35,5.39,5.29,48029.0,-0.37
2025-12-18,5.35,5.42,5.47,5.35,51353.0,1.31
2025-12-19,5.39,5.51,5.52,5.39,54494.0,1.66
2025-12-22,5.48,5.46,5.52,5.44,38795.0,-0.91
2025-12-23,5.46,5.37,5.46,5.36,56054.02,-1.65
2025-12-24,5.38,5.38,5.43,5.36,32450.02,0.19
2025-12-25,5.54,5.35,5.54,5.32,61507.0,-0.56
2025-12-26,5.34,5.33,5.36,5.3,39452.0,-0.37
2025-12-29,5.31,5.22,5.31,5.21,61616.0,-2.06
2025-12-30,5.21,5.21,5.28,5.17,34774.0,-0.19
2025-12-31,5.2,5.25,5.27,5.17,29621.18,0.77
2026-01-05,5.26,5.3,5.33,5.26,38329.06,0.95
2026-01-06,5.31,5.28,5.31,5.26,37771.0,-0.38
2026-01-07,5.29,5.28,5.31,5.24,41700.17,0.0
2026-01-08,5.27,5.27,5.29,5.24,43339.0,-0.19
2026-01-09,5.27,5.31,5.33,5.23,65593.0,0.76
2026-01-12,5.3,5.5,5.5,5.29,88053.0,3.58
2026-01-13,5.56,5.7,5.84,5.5,137731.85,3.64
2026-01-14,5.7,5.67,5.75,5.6,108890.47,-0.53
2026-01-15,5.66,5.68,5.75,5.59,62976.0,0.18
2026-01-16,5.68,5.78,5.82,5.61,81422.8,1.76
2026-01-19,5.74,5.9,5.94,5.73,99987.01,2.08
2026-01-20,5.89,5.87,5.9,5.83,57430.0,-0.51
2026-01-21,5.84,5.92,5.97,5.83,69030.75,0.85
2026-01-22,5.92,6.25,6.31,5.9,156159.74,5.57
2026-01-23,6.31,6.34,6.35,6.22,87319.0,1.44
2026-01-26,6.37,6.17,6.38,6.1,81691.15,-2.68
2026-01-27,6.16,6.04,6.18,5.96,74460.8,-2.11
2026-01-28,6.04,6.02,6.04,5.89,60365.0,-0.33
2026-01-29,6.62,6.62,6.62,6.46,133857.0,9.97
2026-01-30,7.28,7.28,7.28,7.13,199743.0,9.97
2026-02-02,6.92,7.85,8.01,6.77,636340.46,7.83
2026-02-03,7.37,7.48,7.9,7.37,480595.94,-4.71
2026-02-04,7.43,7.02,7.51,6.9,356588.0,-6.15
2026-02-05,6.84,7.72,7.72,6.84,362149.66,9.97
2026-02-06,7.62,7.24,7.64,7.06,453808.95,-6.22
2026-02-09,7.2,7.32,7.38,7.13,294845.95,1.1
2026-02-10,7.2,7.07,7.22,7.0,192014.66,-3.42
2026-02-11,7.16,6.91,7.16,6.83,160109.66,-2.26
2026-02-12,6.89,6.71,6.9,6.66,159733.66,-2.89
2026-02-13,6.78,6.72,6.85,6.7,103675.0,0.15
