date,open,close,high,low,vol,pct_chg
2025-11-06,6.0,6.0,6.01,5.97,246957.37,0.17
2025-11-07,5.99,6.05,6.05,5.97,313867.0,0.83
2025-11-10,6.04,6.1,6.11,6.03,373132.48,0.83
2025-11-11,6.12,6.1,6.12,6.06,313695.82,0.0
2025-11-12,6.1,6.05,6.1,6.01,306713.02,-0.82
2025-11-13,6.05,6.08,6.09,6.03,253755.02,0.5
2025-11-14,6.07,6.09,6.15,6.06,299327.0,0.16
2025-11-17,6.07,6.06,6.08,6.02,197280.0,-0.49
2025-11-18,6.06,5.97,6.07,5.93,383693.0,-1.49
2025-11-19,5.95,5.89,6.0,5.86,302254.7,-1.34
2025-11-20,5.9,5.89,5.92,5.86,210531.72,0.0
2025-11-21,5.86,5.67,5.89,5.66,498078.0,-3.74
2025-11-24,5.69,5.71,5.73,5.66,183735.06,0.71
2025-11-25,5.7,5.7,5.73,5.69,224108.62,-0.18
2025-11-26,5.7,5.65,5.72,5.65,212046.32,-0.88
2025-11-27,5.66,5.64,5.68,5.64,177900.53,-0.18
2025-11-28,5.64,5.66,5.67,5.62,139358.29,0.35
2025-12-01,5.67,5.71,5.71,5.66,184234.16,0.88
2025-12-02,5.71,5.7,5.71,5.67,101188.66,-0.18
2025-12-03,5.71,5.71,5.72,5.66,147981.27,0.18
2025-12-04,5.69,5.66,5.7,5.64,132653.81,-0.88
2025-12-05,5.66,5.7,5.71,5.62,155103.14,0.71
2025-12-08,5.71,5.7,5.72,5.69,140178.04,0.0
2025-12-09,5.69,5.66,5.7,5.66,118977.17,-0.7
2025-12-10,5.66,5.7,5.71,5.63,153491.56,0.71
2025-12-11,5.69,5.65,5.7,5.64,136076.01,-0.88
2025-12-12,5.64,5.68,5.68,5.64,175677.0,0.53
2025-12-15,5.67,5.67,5.7,5.64,121283.88,-0.18
2025-12-16,5.66,5.58,5.67,5.56,192211.4,-1.59
2025-12-17,5.56,5.59,5.61,5.53,141020.07,0.18
2025-12-18,5.59,5.59,5.62,5.57,118437.95,0.0
2025-12-19,5.6,5.67,5.68,5.58,157424.34,1.43
2025-12-22,5.67,5.71,5.77,5.67,206193.45,0.71
2025-12-23,5.73,5.67,5.73,5.66,127887.93,-0.7
2025-12-24,5.68,5.69,5.71,5.65,115167.0,0.35
2025-12-25,5.7,5.74,5.77,5.7,189561.0,0.88
2025-12-26,5.73,5.7,5.75,5.7,179101.29,-0.7
2025-12-29,5.71,5.67,5.72,5.66,126567.0,-0.53
2025-12-30,5.66,5.62,5.67,5.61,176053.81,-0.88
2025-12-31,5.62,5.62,5.64,5.6,130234.16,0.0
2026-01-05,5.65,5.65,5.65,5.61,174208.1,0.53
2026-01-06,5.66,5.72,5.72,5.64,226198.8,1.24
2026-01-07,5.72,5.68,5.73,5.67,208238.78,-0.7
2026-01-08,5.67,5.68,5.7,5.65,213030.34,0.0
2026-01-09,5.67,5.72,5.72,5.67,251939.46,0.7
2026-01-12,5.72,5.81,5.82,5.7,501650.48,1.57
2026-01-13,5.8,5.75,5.81,5.73,331679.3,-1.03
2026-01-14,5.75,5.71,5.79,5.68,395628.5,-0.7
2026-01-15,5.7,5.73,5.74,5.69,194389.97,0.35
2026-01-16,5.73,5.68,5.74,5.66,238552.04,-0.87
2026-01-19,5.69,5.71,5.71,5.66,193373.96,0.53
2026-01-20,5.7,5.76,5.77,5.7,327635.42,0.88
2026-01-21,5.76,5.74,5.78,5.73,268953.18,-0.35
2026-01-22,5.75,5.86,5.88,5.74,548951.27,2.09
2026-01-23,5.84,5.85,5.87,5.81,352519.62,-0.17
2026-01-26,5.84,5.88,5.88,5.78,364840.73,0.51
2026-01-27,5.88,5.83,5.88,5.75,338166.0,-0.85
2026-01-28,5.84,5.92,5.94,5.82,489406.09,1.54
2026-01-29,5.9,5.88,5.94,5.86,327070.1,-0.68
2026-01-30,5.89,5.93,5.96,5.85,420674.14,0.85
2026-02-02,5.9,5.75,5.91,5.74,390551.22,-3.04
2026-02-03,5.78,5.77,5.83,5.73,242204.22,0.35
2026-02-04,5.78,5.84,5.85,5.75,323024.91,1.21
2026-02-05,5.85,5.82,5.86,5.78,239956.0,-0.34
2026-02-06,5.8,5.82,5.9,5.78,303237.26,0.0
2026-02-09,5.86,5.86,5.87,5.81,250590.25,0.69
2026-02-10,5.85,5.87,5.89,5.82,216690.0,0.17
2026-02-11,5.85,5.88,5.9,5.84,222769.0,0.17
2026-02-12,5.86,5.81,5.88,5.8,222080.02,-1.19
2026-02-13,5.79,5.72,5.81,5.72,244051.0,-1.55
