date,open,close,high,low,vol,pct_chg
2025-11-06,14.0,13.92,14.05,13.7,118559.31,-1.07
2025-11-07,13.88,13.44,13.9,13.43,138680.51,-3.45
2025-11-10,13.5,13.61,13.71,13.46,94378.58,1.26
2025-11-11,13.75,13.83,14.39,13.75,197369.67,1.62
2025-11-12,13.59,13.76,13.84,13.55,103284.46,-0.51
2025-11-13,13.7,13.8,13.89,13.55,94784.34,0.29
2025-11-14,13.71,13.62,14.12,13.62,140573.47,-1.3
2025-11-17,13.48,13.21,13.56,13.18,137456.3,-3.01
2025-11-18,13.21,13.59,13.67,13.09,140718.92,2.88
2025-11-19,13.55,13.0,13.59,12.98,124008.19,-4.34
2025-11-20,13.05,12.89,13.15,12.84,78975.09,-0.85
2025-11-21,12.81,12.85,13.06,12.68,107698.75,-0.31
2025-11-24,12.88,13.37,13.55,12.76,143208.9,4.05
2025-11-25,13.36,13.6,13.74,13.3,153928.35,1.72
2025-11-26,13.69,13.33,13.76,13.28,95229.1,-1.99
2025-11-27,13.39,13.31,13.64,13.29,83199.31,-0.15
2025-11-28,13.32,13.57,13.64,13.16,96650.94,1.95
2025-12-01,13.63,13.59,13.65,13.44,68461.27,0.15
2025-12-02,13.58,13.63,13.68,13.38,73435.47,0.29
2025-12-03,13.6,13.09,13.6,13.03,86041.45,-3.96
2025-12-04,13.12,13.13,13.21,12.92,59606.74,0.31
2025-12-05,13.21,13.06,13.22,12.9,61159.34,-0.53
2025-12-08,13.06,13.08,13.19,13.02,70851.75,0.15
2025-12-09,13.02,12.96,13.19,12.9,50617.38,-0.92
2025-12-10,12.99,12.98,13.07,12.75,60273.01,0.15
2025-12-11,12.95,12.68,12.95,12.64,71700.78,-2.31
2025-12-12,12.65,12.69,12.74,12.55,64450.36,0.08
2025-12-15,12.59,12.45,12.66,12.41,45162.0,-1.89
2025-12-16,12.5,12.3,12.54,12.2,70626.19,-1.2
2025-12-17,12.27,12.36,12.37,12.02,74286.57,0.49
2025-12-18,12.26,12.25,12.37,12.17,58922.24,-0.89
2025-12-19,12.28,12.32,12.36,12.22,56392.61,0.57
2025-12-22,12.3,12.21,12.34,12.2,60580.02,-0.89
2025-12-23,12.2,12.27,12.37,12.1,93858.14,0.49
2025-12-24,12.16,12.3,12.33,12.03,69273.48,0.24
2025-12-25,12.3,12.35,12.41,12.25,54185.0,0.41
2025-12-26,12.35,12.32,12.47,12.29,54876.01,-0.24
2025-12-29,12.38,12.46,12.58,12.29,73270.0,1.14
2025-12-30,12.42,12.34,12.51,12.31,62579.01,-0.96
2025-12-31,12.37,12.56,12.63,12.34,77616.93,1.78
2026-01-05,12.57,12.77,12.82,12.55,88826.0,1.67
2026-01-06,12.77,13.06,13.07,12.72,99747.82,2.27
2026-01-07,13.01,12.87,13.16,12.86,98039.83,-1.45
2026-01-08,12.85,13.55,13.85,12.77,196338.29,5.28
2026-01-09,13.63,13.97,14.16,13.6,177661.99,3.1
2026-01-12,14.13,15.37,15.37,14.06,296021.92,10.02
2026-01-13,16.5,14.85,16.5,14.79,485681.42,-3.38
2026-01-14,14.88,14.92,15.36,14.65,343284.04,0.47
2026-01-15,14.44,14.61,15.1,14.44,216865.19,-2.08
2026-01-16,14.51,13.88,14.53,13.76,194365.79,-5.0
2026-01-19,13.65,13.6,13.83,13.41,178861.22,-2.02
2026-01-20,13.76,13.55,13.85,13.46,121665.81,-0.37
2026-01-21,13.42,13.53,13.8,13.41,108773.0,-0.15
2026-01-22,13.55,13.83,13.93,13.53,132036.0,2.22
2026-01-23,13.91,14.03,14.12,13.75,127876.3,1.45
2026-01-26,13.99,13.83,14.16,13.63,134750.64,-1.43
2026-01-27,13.93,14.2,14.23,13.73,212064.0,2.68
2026-01-28,14.08,14.15,14.73,14.08,194507.08,-0.35
2026-01-29,13.92,14.32,14.69,13.73,256482.68,1.2
2026-01-30,14.12,14.64,14.76,14.0,326286.37,2.23
2026-02-02,14.6,14.39,14.89,14.25,236260.26,-1.71
2026-02-03,14.5,14.46,14.62,14.2,181812.4,0.49
2026-02-04,14.25,14.12,14.3,13.87,200856.7,-2.35
2026-02-05,13.95,14.13,14.53,13.94,126339.92,0.07
2026-02-06,13.98,13.81,14.1,13.6,156601.78,-2.26
2026-02-09,14.1,14.77,14.78,14.08,238812.01,6.95
2026-02-10,14.67,15.15,15.49,14.62,397304.98,2.57
2026-02-11,15.0,14.62,15.01,14.54,247169.13,-3.5
2026-02-12,14.68,14.4,14.7,14.23,149180.92,-1.5
2026-02-13,14.41,14.22,14.66,14.16,140292.94,-1.25
