date,open,close,high,low,vol,pct_chg
2025-11-06,11.13,11.2,11.27,11.05,89052.67,0.18
2025-11-07,11.23,11.54,11.71,11.17,188083.17,3.04
2025-11-10,11.62,11.66,11.68,11.43,115357.2,1.04
2025-11-11,11.65,11.5,11.9,11.47,132045.7,-1.37
2025-11-12,11.49,11.45,11.55,11.22,106773.36,-0.43
2025-11-13,11.38,11.43,11.44,11.22,76256.6,-0.17
2025-11-14,11.33,11.51,11.63,11.31,105829.94,0.7
2025-11-17,11.51,11.16,11.51,11.15,88107.1,-3.04
2025-11-18,11.19,11.05,11.21,11.0,71754.19,-0.99
2025-11-19,11.06,10.69,11.1,10.61,85027.94,-3.26
2025-11-20,10.86,11.76,11.76,10.86,170308.37,10.01
2025-11-21,12.0,11.93,12.7,11.65,576845.37,1.45
2025-11-24,11.96,12.35,12.35,11.91,410475.81,3.52
2025-11-25,12.36,12.65,12.69,11.96,396521.28,2.43
2025-11-26,12.41,12.37,12.67,12.18,302291.76,-2.21
2025-11-27,12.3,12.0,12.45,11.94,221453.99,-2.99
2025-11-28,12.0,11.89,12.06,11.68,187857.27,-0.92
2025-12-01,11.92,11.57,11.97,11.46,209762.17,-2.69
2025-12-02,11.46,11.4,11.66,11.37,143740.11,-1.47
2025-12-03,11.38,11.19,11.43,11.16,105004.77,-1.84
2025-12-04,11.2,11.15,11.34,11.04,95458.1,-0.36
2025-12-05,11.17,11.47,11.49,11.08,120735.0,2.87
2025-12-08,11.47,11.33,11.59,11.26,116414.37,-1.22
2025-12-09,11.29,11.0,11.35,11.0,99218.19,-2.91
2025-12-10,10.94,11.01,11.12,10.9,71409.0,0.09
2025-12-11,11.01,10.7,11.04,10.7,73044.4,-2.82
2025-12-12,10.77,10.55,10.8,10.54,75974.0,-1.4
2025-12-15,10.45,10.59,10.74,10.43,66693.31,0.38
2025-12-16,10.53,10.42,10.67,10.36,72621.81,-1.61
2025-12-17,10.41,10.5,10.52,10.2,60630.97,0.77
2025-12-18,10.5,10.51,10.69,10.42,59167.0,0.1
2025-12-19,10.6,10.75,10.75,10.5,67941.0,2.28
2025-12-22,10.78,10.74,10.86,10.72,64219.0,-0.09
2025-12-23,10.69,10.71,10.85,10.67,51465.4,-0.28
2025-12-24,10.71,10.73,10.75,10.61,42884.99,0.19
2025-12-25,10.68,10.74,10.81,10.68,44260.39,0.09
2025-12-26,10.71,10.81,10.92,10.68,65912.94,0.65
2025-12-29,10.81,10.62,10.81,10.55,65754.0,-1.76
2025-12-30,10.53,10.55,10.66,10.51,40106.81,-0.66
2025-12-31,10.55,10.54,10.61,10.45,57842.2,-0.09
2026-01-05,11.13,11.59,11.59,11.13,155012.49,9.96
2026-01-06,11.76,11.98,12.11,11.68,443158.84,3.36
2026-01-07,11.74,11.85,11.97,11.72,264179.83,-1.09
2026-01-08,11.84,12.08,12.1,11.75,239192.98,1.94
2026-01-09,12.26,12.04,12.3,11.9,229079.18,-0.33
2026-01-12,12.27,12.43,12.64,12.07,270244.42,3.24
2026-01-13,12.42,12.0,12.44,12.0,236243.62,-3.46
2026-01-14,12.0,12.09,12.29,11.9,207590.45,0.75
2026-01-15,12.0,12.03,12.18,11.95,105365.27,-0.5
2026-01-16,12.1,11.84,12.1,11.65,108145.04,-1.58
2026-01-19,11.9,11.9,11.93,11.76,69376.63,0.51
2026-01-20,11.85,11.78,11.94,11.74,64021.8,-1.01
2026-01-21,11.77,11.85,11.87,11.66,62798.8,0.59
2026-01-22,11.85,12.09,12.35,11.78,146212.5,2.03
2026-01-23,12.22,12.4,12.5,12.09,154619.92,2.56
2026-01-26,12.4,12.58,12.94,12.34,171656.9,1.45
2026-01-27,12.59,12.52,12.68,12.29,111677.7,-0.48
2026-01-28,12.46,12.49,12.75,12.41,78149.26,-0.24
2026-01-29,12.43,12.38,12.66,12.3,91944.71,-0.88
2026-01-30,12.31,12.83,12.85,12.3,158404.9,3.63
2026-02-02,12.7,12.27,13.06,12.26,147805.4,-4.36
2026-02-03,12.35,12.45,12.5,12.27,95510.47,1.47
2026-02-04,12.4,12.52,12.6,12.35,70185.31,0.56
2026-02-05,12.5,12.27,12.52,12.21,67515.14,-2.0
2026-02-06,12.21,12.16,12.42,12.12,60272.97,-0.9
2026-02-09,12.19,12.28,12.33,12.18,58196.4,0.99
2026-02-10,12.32,12.19,12.32,12.16,42380.27,-0.73
2026-02-11,12.2,12.32,12.45,12.16,71747.4,1.07
2026-02-12,12.36,12.27,12.44,12.17,53426.67,-0.41
2026-02-13,12.27,12.16,12.42,12.16,54972.4,-0.9
