date,open,close,high,low,vol,pct_chg
2025-11-06,6.57,6.65,6.67,6.53,200669.06,1.37
2025-11-07,6.63,6.69,6.76,6.59,234879.56,0.6
2025-11-10,6.72,6.87,6.93,6.67,357662.24,2.69
2025-11-11,6.87,6.82,6.88,6.7,264634.43,-0.73
2025-11-12,6.83,6.76,6.89,6.7,219607.95,-0.88
2025-11-13,6.84,6.88,6.9,6.71,213677.18,1.78
2025-11-14,6.81,6.77,6.9,6.77,171168.0,-1.6
2025-11-17,6.76,6.75,6.79,6.7,130701.64,-0.3
2025-11-18,6.72,6.54,6.74,6.48,170869.02,-3.11
2025-11-19,6.54,6.61,6.71,6.5,186153.0,1.07
2025-11-20,6.6,6.5,6.68,6.45,142633.0,-1.66
2025-11-21,6.47,6.02,6.47,5.99,301635.7,-7.38
2025-11-24,6.05,6.29,6.33,6.05,171637.9,4.49
2025-11-25,6.3,6.29,6.35,6.26,92364.0,0.0
2025-11-26,6.31,6.22,6.36,6.2,85495.38,-1.11
2025-11-27,6.23,6.25,6.3,6.2,72496.0,0.48
2025-11-28,6.22,6.33,6.34,6.21,80710.55,1.28
2025-12-01,6.35,6.39,6.45,6.33,77231.0,0.95
2025-12-02,6.44,6.27,6.44,6.22,114906.64,-1.88
2025-12-03,6.26,6.21,6.29,6.17,76648.0,-0.96
2025-12-04,6.21,6.09,6.22,6.08,88251.0,-1.93
2025-12-05,6.12,6.15,6.16,6.08,64410.01,0.99
2025-12-08,6.17,6.1,6.18,6.09,103537.36,-0.81
2025-12-09,6.13,6.04,6.13,6.04,76726.0,-0.98
2025-12-10,6.04,6.26,6.34,6.0,228645.95,3.64
2025-12-11,6.24,6.01,6.25,6.01,162108.0,-3.99
2025-12-12,6.01,5.91,6.02,5.9,132412.34,-1.66
2025-12-15,5.88,5.88,5.97,5.83,59265.98,-0.51
2025-12-16,5.86,5.79,5.89,5.75,75398.0,-1.53
2025-12-17,5.78,5.8,5.81,5.7,66225.0,0.17
2025-12-18,5.78,5.82,5.9,5.77,58434.0,0.34
2025-12-19,5.86,5.92,5.93,5.83,67978.0,1.72
2025-12-22,5.91,5.95,5.99,5.91,50049.97,0.51
2025-12-23,5.95,5.93,5.99,5.88,59343.93,-0.34
2025-12-24,5.91,5.93,5.95,5.86,48637.0,0.0
2025-12-25,5.93,6.0,6.05,5.88,105820.3,1.18
2025-12-26,6.02,5.99,6.04,5.95,73949.9,-0.17
2025-12-29,5.99,5.94,6.01,5.92,56671.7,-0.83
2025-12-30,5.92,5.97,6.12,5.86,118499.99,0.51
2025-12-31,5.96,5.94,5.98,5.91,73489.19,-0.5
2026-01-05,5.98,6.04,6.07,5.98,87301.62,1.68
2026-01-06,6.1,6.49,6.6,6.09,424510.97,7.45
2026-01-07,6.46,6.32,6.46,6.3,224880.36,-2.62
2026-01-08,6.3,6.32,6.42,6.27,141303.7,0.0
2026-01-09,6.5,6.7,6.9,6.35,482821.38,6.01
2026-01-12,6.8,6.62,6.87,6.59,358400.68,-1.19
2026-01-13,6.88,6.85,7.15,6.74,684281.61,3.47
2026-01-14,6.94,7.02,7.28,6.9,698839.04,2.48
2026-01-15,6.85,7.07,7.22,6.81,528648.73,0.71
2026-01-16,6.84,6.38,6.88,6.36,578364.29,-9.76
2026-01-19,6.29,6.49,6.5,6.24,289530.27,1.72
2026-01-20,6.45,6.65,6.74,6.43,349294.27,2.47
2026-01-21,6.68,6.79,6.86,6.52,323163.77,2.11
2026-01-22,6.79,6.92,6.97,6.73,308436.01,1.91
2026-01-23,6.93,7.07,7.24,6.87,500334.2,2.17
2026-01-26,7.14,7.43,7.55,7.08,716631.91,5.09
2026-01-27,7.3,7.56,8.08,7.22,827314.39,1.75
2026-01-28,7.53,7.83,7.96,7.34,759468.26,3.57
2026-01-29,7.76,8.61,8.61,7.74,1167673.33,9.96
2026-01-30,8.17,8.73,9.35,7.75,1352226.95,1.39
2026-02-02,7.9,7.86,8.29,7.86,628557.89,-9.97
2026-02-03,7.53,7.75,8.06,7.3,733144.96,-1.4
2026-02-04,7.76,8.09,8.35,7.76,890463.43,4.39
2026-02-05,7.81,7.85,8.32,7.81,703994.71,-2.97
2026-02-06,7.65,8.64,8.64,7.65,760190.66,10.06
2026-02-09,9.01,9.5,9.5,8.86,770449.32,9.95
2026-02-10,9.47,9.4,10.28,9.1,1653867.86,-1.05
2026-02-11,9.31,10.34,10.34,9.1,1291870.75,10.0
2026-02-12,9.87,9.31,10.2,9.31,1223543.66,-9.96
2026-02-13,9.31,8.85,9.32,8.78,821901.16,-4.94
