date,open,close,high,low,vol,pct_chg
2025-02-21,9.45,9.72,9.94,9.25,242209,2.86
2025-02-24,9.71,9.46,9.71,9.29,182716,-2.67
2025-02-25,9.28,9.37,9.61,9.18,139105,-0.95
2025-02-26,9.45,9.69,9.96,9.45,248951,3.42
2025-02-27,9.67,9.43,9.76,9.18,202457,-2.68
2025-02-28,9.35,8.7,9.38,8.5,169322,-7.74
2025-03-03,8.74,8.86,9.31,8.66,161931,1.84
2025-03-04,8.77,9.16,9.28,8.69,159325,3.39
2025-03-05,9.18,9.13,9.19,8.89,113835,-0.33
2025-03-06,9.18,9.78,9.79,9.17,275568,7.12
2025-03-07,9.78,9.49,9.9,9.39,219634,-2.97
2025-03-10,9.48,9.33,9.54,9.19,139633,-1.69
2025-03-11,9.19,9.5,9.52,9.11,163750,1.82
2025-03-12,9.57,9.63,9.78,9.57,232614,1.37
2025-03-13,9.54,9.21,9.57,9.0,186976,-4.36
2025-03-14,9.19,9.29,9.32,9.02,118077,0.87
2025-03-17,9.27,9.19,9.33,9.12,89228,-1.08
2025-03-18,9.21,9.23,9.39,9.16,104506,0.44
2025-03-19,9.17,9.1,9.18,9.03,90917,-1.41
2025-03-20,9.12,9.15,9.36,9.01,99340,0.55
2025-03-21,9.1,8.88,9.13,8.85,99280,-2.95
2025-03-24,8.89,8.5,8.89,8.27,102936,-4.28
2025-03-25,8.71,8.91,9.71,8.71,258289,4.82
2025-03-26,8.66,8.77,9.06,8.46,217131,-1.57
2025-03-27,8.69,8.48,8.79,8.4,133963,-3.31
2025-03-28,8.47,8.34,8.55,8.34,83613,-1.65
2025-03-31,8.32,8.56,8.76,8.08,113569,2.64
2025-04-01,8.48,8.37,8.59,8.36,91734,-2.22
2025-04-02,8.34,8.39,8.5,8.34,47393,0.24
2025-04-03,8.31,8.28,8.48,8.26,54432,-1.31
2025-04-07,7.65,6.62,7.76,6.62,164315,-20.05
2025-04-08,6.75,6.83,7.08,6.67,135833,3.17
2025-04-09,6.77,7.15,7.2,6.18,164983,4.69
2025-04-10,7.29,7.36,7.54,7.29,112500,2.94
2025-04-11,7.28,7.35,7.49,7.28,70681,-0.14
2025-04-14,7.48,7.49,7.61,7.44,73278,1.9
2025-04-15,7.54,7.55,7.62,7.44,68959,0.8
2025-04-16,7.48,7.41,7.55,7.25,64437,-1.85
2025-04-17,7.34,7.67,7.98,7.3,187674,3.51
2025-04-18,7.7,7.45,7.74,7.39,116526,-2.87
2025-04-21,7.46,7.76,7.86,7.39,103623,4.16
2025-04-22,7.72,7.73,7.81,7.66,70323,-0.39
2025-04-23,7.76,7.76,7.87,7.7,71744,0.39
2025-04-24,7.74,7.61,7.76,7.53,57820,-1.93
2025-04-25,7.66,7.62,7.73,7.59,49434,0.13
2025-04-28,7.69,7.71,7.8,7.61,68519,1.18
2025-04-29,7.84,7.88,7.96,7.72,90405,2.2
2025-04-30,7.89,8.11,8.5,7.89,148475,2.92
2025-05-06,8.28,8.78,8.82,8.18,231241,8.26
