date,open,close,high,low,vol,pct_chg
2025-11-10,6.26,6.31,6.32,6.26,121018,0.8
2025-11-11,6.31,6.35,6.37,6.3,125763,0.63
2025-11-12,6.34,6.35,6.37,6.3,113092,0.0
2025-11-13,6.35,6.35,6.37,6.32,113205,0.0
2025-11-14,6.33,6.3,6.38,6.29,111122,-0.79
2025-11-17,6.31,6.23,6.33,6.21,131945,-1.11
2025-11-18,6.23,6.16,6.24,6.12,131006,-1.12
2025-11-19,6.17,6.12,6.18,6.08,129681,-0.65
2025-11-20,6.14,6.12,6.18,6.11,143598,0.0
2025-11-21,6.12,5.95,6.13,5.95,199329,-2.78
2025-11-24,5.98,6.0,6.03,5.94,171939,0.84
2025-11-25,6.01,5.98,6.01,5.96,135827,-0.33
2025-11-26,5.98,5.96,6.01,5.95,108564,-0.33
2025-11-27,5.96,5.96,5.99,5.92,91288,0.0
2025-11-28,5.96,5.97,5.98,5.92,74558,0.17
2025-12-01,5.96,6.0,6.01,5.95,140855,0.5
2025-12-02,5.99,6.01,6.01,5.96,82496,0.17
2025-12-03,6.0,6.04,6.08,5.99,137419,0.5
2025-12-04,6.04,6.04,6.08,6.01,83601,0.0
2025-12-05,6.04,6.07,6.07,6.0,97542,0.5
2025-12-08,6.06,6.01,6.07,6.01,98498,-0.99
2025-12-09,6.01,5.92,6.02,5.91,109536,-1.5
2025-12-10,5.91,5.95,5.98,5.9,103772,0.51
2025-12-11,5.95,6.04,6.11,5.94,223655,1.51
2025-12-12,6.02,5.97,6.09,5.96,217355,-1.16
2025-12-15,5.96,6.0,6.03,5.94,120560,0.5
2025-12-16,6.01,5.92,6.02,5.9,104261,-1.33
2025-12-17,5.93,5.89,5.94,5.82,148741,-0.51
2025-12-18,5.88,5.92,5.93,5.86,74785,0.51
2025-12-19,5.92,5.96,5.97,5.91,80339,0.68
2025-12-22,5.97,5.95,6.01,5.94,83111,-0.17
2025-12-23,5.96,5.97,6.0,5.94,96039,0.34
2025-12-24,6.0,5.99,6.0,5.97,76018,0.34
2025-12-25,6.01,6.08,6.08,6.0,148221,1.5
2025-12-26,6.09,6.05,6.1,6.02,107482,-0.49
2025-12-29,6.1,6.08,6.16,6.07,132690,0.5
2025-12-30,6.06,6.02,6.08,6.01,117688,-0.99
2025-12-31,6.02,6.03,6.05,6.01,93279,0.17
2026-01-05,6.05,6.05,6.07,6.01,112616,0.33
2026-01-06,6.06,6.08,6.1,6.04,110730,0.5
2026-01-07,6.08,6.05,6.13,6.05,112464,-0.49
2026-01-08,6.07,6.04,6.08,6.03,100184,-0.17
2026-01-09,6.05,6.07,6.08,6.03,116713,0.5
2026-01-12,6.04,6.1,6.1,6.03,160161,0.49
2026-01-13,6.1,6.09,6.13,6.06,155778,-0.16
2026-01-14,6.09,6.13,6.26,6.07,315565,0.66
2026-01-15,6.13,6.16,6.2,6.11,140164,0.49
2026-01-16,6.19,6.15,6.22,6.11,170849,-0.16
2026-01-19,6.16,6.15,6.17,6.12,104844,0.0
2026-01-20,6.17,6.27,6.27,6.16,229469,1.95
2026-01-21,6.24,6.24,6.27,6.2,146761,-0.48
2026-01-22,6.24,6.28,6.29,6.22,138668,0.64
2026-01-23,6.29,6.25,6.31,6.23,132349,-0.48
2026-01-26,6.25,6.25,6.26,6.17,196162,0.0
2026-01-27,6.25,6.21,6.25,6.14,149711,-0.64
2026-01-28,6.2,6.29,6.34,6.18,227571,1.29
2026-01-29,6.29,6.31,6.33,6.24,124346,0.32
2026-01-30,6.31,6.33,6.35,6.23,139735,0.32
2026-02-02,6.31,6.16,6.33,6.14,168595,-2.69
2026-02-03,6.23,6.2,6.23,6.15,116746,0.65
2026-02-04,6.18,6.3,6.32,6.17,124360,1.61
2026-02-05,6.3,6.28,6.32,6.25,103403,-0.32
2026-02-06,6.25,6.22,6.31,6.22,107564,-0.96
2026-02-09,6.27,6.29,6.29,6.24,91011,1.13
2026-02-10,6.3,6.25,6.3,6.25,78593,-0.64
2026-02-11,6.25,6.27,6.29,6.22,73005,0.32
2026-02-12,6.29,6.23,6.29,6.22,95947,-0.64
2026-02-13,6.22,6.11,6.23,6.11,117329,-1.93
