date,open,close,high,low,vol,pct_chg
2025-11-06,7.34,7.35,7.37,7.19,124942.6,0.14
2025-11-07,7.36,7.45,7.5,7.31,129795.61,1.36
2025-11-10,7.47,7.44,7.53,7.37,148589.6,-0.13
2025-11-11,7.4,7.59,7.62,7.33,128821.4,2.02
2025-11-12,7.79,7.67,7.81,7.53,161241.41,1.05
2025-11-13,7.65,7.78,7.8,7.52,125804.41,1.43
2025-11-14,7.75,8.0,8.03,7.7,121177.61,2.83
2025-11-17,8.0,7.96,8.04,7.8,121118.61,-0.5
2025-11-18,7.98,7.75,7.98,7.7,115352.61,-2.64
2025-11-19,7.74,7.6,7.75,7.52,122726.41,-1.94
2025-11-20,7.61,7.51,7.66,7.41,109487.41,-1.18
2025-11-21,7.5,7.12,7.58,7.08,124646.4,-5.19
2025-11-24,7.2,7.83,7.83,7.14,66801.8,9.97
2025-11-25,8.1,8.61,8.61,7.85,357463.22,9.96
2025-11-26,9.47,9.47,9.47,9.47,415669.72,9.99
2025-11-27,9.73,10.42,10.42,9.7,1168894.45,10.03
2025-11-28,9.8,9.38,10.38,9.38,1153707.99,-9.98
2025-12-01,8.72,9.67,9.98,8.65,1109287.81,3.09
2025-12-02,9.33,9.23,9.74,9.11,829074.31,-4.55
2025-12-03,9.24,9.61,9.9,9.1,943755.25,4.12
2025-12-04,9.23,8.9,9.68,8.65,846078.72,-7.39
2025-12-05,8.62,8.29,8.72,8.09,639229.88,-6.85
2025-12-08,8.63,8.38,8.85,8.35,531165.94,1.09
2025-12-09,8.39,7.89,8.45,7.88,497651.2,-5.85
2025-12-10,7.85,7.71,7.86,7.62,366392.24,-2.28
2025-12-11,7.85,7.46,7.92,7.42,332381.0,-3.24
2025-12-12,7.45,7.43,7.55,7.3,243891.0,-0.4
2025-12-15,7.36,7.43,7.54,7.2,240491.6,0.0
2025-12-16,7.44,7.17,7.44,7.15,227969.97,-3.5
2025-12-17,7.17,7.28,7.3,7.12,186481.8,1.53
2025-12-18,7.28,7.2,7.35,7.2,151044.0,-1.1
2025-12-19,7.26,7.37,7.4,7.2,172789.8,2.36
2025-12-22,7.4,7.32,7.41,7.3,139308.2,-0.68
2025-12-23,7.35,7.24,7.35,7.17,149048.22,-1.09
2025-12-24,7.2,7.24,7.26,7.15,143776.81,0.0
2025-12-25,7.29,7.27,7.29,7.2,124658.6,0.41
2025-12-26,7.27,7.19,7.33,7.18,141939.6,-1.1
2025-12-29,7.2,7.07,7.2,7.03,167274.0,-1.67
2025-12-30,7.06,6.99,7.11,6.97,124620.8,-1.13
2025-12-31,7.05,7.03,7.09,6.91,110836.2,0.57
2026-01-05,7.01,7.73,7.73,7.01,278938.6,9.96
2026-01-06,8.33,7.97,8.5,7.94,886652.2,3.1
2026-01-07,8.1,7.84,8.3,7.79,447923.18,-1.63
2026-01-08,8.18,8.27,8.5,7.9,523457.46,5.48
2026-01-09,8.23,8.49,8.64,8.23,310215.98,2.66
2026-01-12,8.4,8.49,8.6,8.25,256352.57,0.0
2026-01-13,8.46,8.38,8.69,8.35,242372.26,-1.3
2026-01-14,8.35,8.26,8.44,8.12,255131.8,-1.43
2026-01-15,8.22,8.15,8.23,8.09,126303.6,-1.33
2026-01-16,8.23,8.1,8.26,7.99,135827.2,-0.61
2026-01-19,8.06,7.91,8.08,7.87,163091.2,-2.35
2026-01-20,7.88,7.52,7.95,7.39,292231.18,-4.93
2026-01-21,7.5,7.44,7.56,7.36,169483.19,-1.06
2026-01-22,7.44,7.56,7.58,7.33,124587.0,1.61
2026-01-23,7.58,7.67,7.7,7.5,109520.61,1.46
2026-01-26,7.74,7.79,7.94,7.57,217424.41,1.56
2026-01-27,7.66,8.26,8.5,7.32,552845.01,6.03
2026-01-28,8.27,8.23,8.49,8.12,318332.82,-0.36
2026-01-29,8.23,8.11,8.38,8.1,190432.41,-1.46
2026-01-30,8.16,7.96,8.34,7.9,158444.41,-1.85
2026-02-02,8.0,7.68,8.05,7.68,143979.21,-3.52
2026-02-03,7.89,7.72,7.92,7.67,107003.0,0.52
2026-02-04,7.72,7.83,7.97,7.69,115629.4,1.42
2026-02-05,7.89,7.86,7.91,7.79,73644.0,0.38
2026-02-06,7.89,7.94,8.18,7.81,124488.4,1.02
2026-02-09,7.99,8.04,8.08,7.94,93877.0,1.26
2026-02-10,8.04,8.09,8.21,8.0,100434.0,0.62
2026-02-11,8.1,7.99,8.13,7.92,75138.6,-1.24
2026-02-12,8.12,7.95,8.3,7.91,157786.8,-0.5
2026-02-13,8.0,7.99,8.33,7.91,155865.8,0.5
