date,open,close,high,low,vol,pct_chg
2025-11-06,3.65,3.6,3.66,3.56,252476.61,-1.1
2025-11-07,3.59,3.62,3.63,3.56,208372.41,0.56
2025-11-10,3.62,3.66,3.67,3.59,248390.2,1.1
2025-11-11,3.67,3.66,3.67,3.62,240963.2,0.0
2025-11-12,3.66,3.65,3.69,3.62,184700.67,-0.27
2025-11-13,3.65,3.71,3.71,3.62,269979.2,1.64
2025-11-14,3.7,3.75,3.77,3.69,242285.2,1.08
2025-11-17,3.77,3.75,3.79,3.72,237628.07,0.0
2025-11-18,3.75,3.68,3.77,3.63,252564.2,-1.87
2025-11-19,3.67,3.56,3.68,3.5,322024.07,-3.26
2025-11-20,3.6,3.5,3.63,3.45,316498.68,-1.69
2025-11-21,3.48,3.26,3.56,3.26,511331.2,-6.86
2025-11-24,3.27,3.31,3.33,3.23,341953.4,1.53
2025-11-25,3.33,3.35,3.37,3.31,258525.6,1.21
2025-11-26,3.34,3.33,3.41,3.31,255132.8,-0.6
2025-11-27,3.33,3.35,3.38,3.3,199088.03,0.6
2025-11-28,3.36,3.43,3.44,3.31,231365.4,2.39
2025-12-01,3.43,3.41,3.48,3.39,228721.2,-0.58
2025-12-02,3.4,3.4,3.4,3.32,172684.95,-0.29
2025-12-03,3.38,3.34,3.41,3.32,178757.68,-1.76
2025-12-04,3.34,3.25,3.36,3.24,256454.73,-2.69
2025-12-05,3.24,3.31,3.32,3.2,233660.68,1.85
2025-12-08,3.34,3.34,3.35,3.3,191316.84,0.91
2025-12-09,3.36,3.33,3.36,3.28,165165.32,-0.3
2025-12-10,3.32,3.31,3.35,3.27,185862.8,-0.6
2025-12-11,3.31,3.14,3.32,3.13,314037.03,-5.14
2025-12-12,3.13,3.06,3.15,3.03,267506.69,-2.55
2025-12-15,3.03,3.11,3.13,3.0,212467.89,1.63
2025-12-16,3.09,3.07,3.13,3.04,152548.8,-1.29
2025-12-17,3.06,3.07,3.09,3.0,189435.01,0.0
2025-12-18,3.06,3.11,3.15,3.04,209942.8,1.3
2025-12-19,3.15,3.21,3.22,3.1,221127.09,3.22
2025-12-22,3.24,3.23,3.26,3.19,184208.9,0.62
2025-12-23,3.23,3.15,3.24,3.12,180183.65,-2.48
2025-12-24,3.15,3.16,3.17,3.12,122445.8,0.32
2025-12-25,3.16,3.24,3.47,3.16,267405.74,2.53
2025-12-26,3.23,3.21,3.25,3.2,230612.59,-0.93
2025-12-29,3.21,3.19,3.22,3.15,174132.4,-0.62
2025-12-30,3.19,3.15,3.22,3.13,165867.6,-1.25
2025-12-31,3.16,3.15,3.17,3.1,179965.6,0.0
2026-01-05,3.15,3.19,3.22,3.15,196575.6,1.27
2026-01-06,3.21,3.21,3.24,3.17,230058.2,0.63
2026-01-07,3.2,3.16,3.22,3.16,168464.4,-1.56
2026-01-08,3.15,3.21,3.22,3.15,153051.6,1.58
2026-01-09,3.21,3.21,3.23,3.18,158167.28,0.0
2026-01-12,3.22,3.23,3.25,3.21,177105.72,0.62
2026-01-13,3.24,3.26,3.3,3.2,256058.99,0.93
2026-01-14,3.26,3.23,3.28,3.18,250332.85,-0.92
2026-01-15,3.22,3.21,3.23,3.18,162809.0,-0.62
2026-01-16,3.22,3.18,3.22,3.16,135269.0,-0.93
2026-01-19,3.18,3.25,3.25,3.17,175463.2,2.2
2026-01-20,3.25,3.26,3.28,3.23,148061.0,0.31
2026-01-21,3.26,3.28,3.29,3.22,138942.4,0.61
2026-01-22,3.28,3.34,3.35,3.26,207270.6,1.83
2026-01-23,3.34,3.37,3.37,3.33,155554.08,0.9
2026-01-26,3.39,3.34,3.4,3.3,191698.0,-0.89
2026-01-27,3.34,3.29,3.34,3.22,231957.4,-1.5
2026-01-28,3.27,3.27,3.31,3.24,168607.2,-0.61
2026-01-29,3.25,3.26,3.31,3.23,147764.0,-0.31
2026-01-30,3.24,3.32,3.33,3.23,212774.6,1.84
2026-02-02,3.29,3.29,3.37,3.28,275294.6,-0.9
2026-02-03,3.31,3.34,3.36,3.27,301075.25,1.52
2026-02-04,3.34,3.37,3.39,3.3,290995.17,0.9
2026-02-05,3.38,3.4,3.44,3.37,200850.02,0.89
2026-02-06,3.4,3.42,3.44,3.37,187052.2,0.59
2026-02-09,3.44,3.44,3.46,3.41,177701.4,0.58
2026-02-10,3.45,3.45,3.47,3.42,196659.2,0.29
2026-02-11,3.45,3.46,3.5,3.41,188857.4,0.29
2026-02-12,3.46,3.37,3.46,3.35,186375.2,-2.6
2026-02-13,3.37,3.36,3.42,3.34,170387.31,-0.3
