date,open,close,high,low,vol,pct_chg
2025-11-06,6.53,6.37,6.56,6.34,473256.05,-3.34
2025-11-07,6.44,6.39,6.49,6.36,427933.46,0.31
2025-11-10,6.4,6.73,6.86,6.39,801780.98,5.32
2025-11-11,6.73,6.91,7.17,6.7,829233.66,2.67
2025-11-12,6.87,6.95,6.95,6.72,519061.41,0.58
2025-11-13,6.88,7.05,7.13,6.82,585416.95,1.44
2025-11-14,7.0,7.13,7.33,6.97,654356.89,1.13
2025-11-17,7.18,7.16,7.46,7.1,670475.21,0.42
2025-11-18,7.14,7.01,7.2,6.95,541582.99,-2.09
2025-11-19,6.98,6.88,7.05,6.79,342496.79,-1.85
2025-11-20,6.87,6.7,6.99,6.66,313201.85,-2.62
2025-11-21,6.63,6.34,6.69,6.33,340989.38,-5.37
2025-11-24,6.35,6.43,6.46,6.26,285483.61,1.42
2025-11-25,6.43,6.4,6.47,6.36,200717.0,-0.47
2025-11-26,6.49,6.43,6.58,6.39,272198.42,0.47
2025-11-27,6.4,6.34,6.46,6.33,209655.0,-1.4
2025-11-28,6.34,6.46,6.46,6.27,231519.0,1.89
2025-12-01,6.41,6.22,6.44,6.19,320834.0,-3.72
2025-12-02,6.21,6.29,6.35,6.12,271250.99,1.13
2025-12-03,6.3,6.21,6.31,6.19,217385.0,-1.27
2025-12-04,6.21,6.16,6.25,6.08,184221.0,-0.81
2025-12-05,6.14,6.47,6.48,6.1,347170.03,5.03
2025-12-08,6.45,6.42,6.49,6.39,214472.01,-0.77
2025-12-09,6.4,6.45,6.5,6.35,186710.59,0.47
2025-12-10,6.4,6.52,6.54,6.38,183330.0,1.09
2025-12-11,6.81,6.58,7.15,6.35,976000.82,0.92
2025-12-12,6.32,6.31,6.49,6.24,453348.01,-4.1
2025-12-15,6.25,6.29,6.34,6.2,215099.71,-0.32
2025-12-16,6.26,5.98,6.28,5.96,296700.0,-4.93
2025-12-17,5.96,5.89,6.05,5.74,240620.0,-1.51
2025-12-18,5.88,5.89,6.0,5.84,158633.84,0.0
2025-12-19,5.93,6.01,6.03,5.9,154293.01,2.04
2025-12-22,6.05,6.05,6.13,5.99,141785.0,0.67
2025-12-23,6.08,5.98,6.09,5.96,136423.62,-1.16
2025-12-24,6.04,6.28,6.41,6.0,296295.1,5.02
2025-12-25,6.28,6.43,6.43,6.25,211051.14,2.39
2025-12-26,6.43,6.39,6.44,6.34,162916.0,-0.62
2025-12-29,6.42,6.58,6.66,6.35,299654.47,2.97
2025-12-30,6.58,6.48,6.74,6.46,215129.06,-1.52
2025-12-31,6.78,6.62,6.9,6.42,461580.41,2.16
2026-01-05,6.64,6.4,6.69,6.37,421646.06,-3.32
2026-01-06,6.3,6.34,6.39,6.27,275893.52,-0.94
2026-01-07,6.34,6.24,6.35,6.23,223440.0,-1.58
2026-01-08,6.25,6.51,6.54,6.23,295548.4,4.33
2026-01-09,6.46,6.39,6.51,6.34,222731.44,-1.84
2026-01-12,6.4,6.35,6.44,6.3,208976.0,-0.63
2026-01-13,6.32,6.17,6.34,6.15,288666.54,-2.83
2026-01-14,6.17,6.2,6.33,6.13,231325.43,0.49
2026-01-15,6.18,6.08,6.19,6.06,164821.07,-1.94
2026-01-16,6.16,6.15,6.16,6.06,154504.41,1.15
2026-01-19,6.11,6.25,6.31,6.11,174148.1,1.63
2026-01-20,6.22,6.17,6.28,6.14,130209.02,-1.28
2026-01-21,6.16,6.18,6.19,6.1,125627.04,0.16
2026-01-22,6.2,6.25,6.27,6.14,125548.03,1.13
2026-01-23,6.25,6.33,6.33,6.18,173664.05,1.28
2026-01-26,6.33,6.06,6.34,6.01,245761.0,-4.27
2026-01-27,6.2,6.13,6.25,6.06,183642.22,1.16
2026-01-28,6.35,6.74,6.74,6.35,381191.28,9.95
2026-01-29,6.63,6.79,6.88,6.59,779235.13,0.74
2026-01-30,6.9,6.97,7.12,6.68,676622.08,2.65
2026-02-02,6.83,7.33,7.62,6.82,709459.47,5.16
2026-02-03,7.2,7.36,7.36,7.08,488548.09,0.41
2026-02-04,7.3,7.88,8.1,7.25,776460.82,7.07
2026-02-05,7.88,7.42,7.95,7.25,590079.19,-5.84
2026-02-06,7.38,6.87,7.64,6.84,690622.62,-7.41
2026-02-09,7.07,6.79,7.25,6.77,671522.62,-1.16
2026-02-10,6.79,6.82,6.94,6.65,383096.21,0.44
2026-02-11,6.8,6.63,6.82,6.59,331790.57,-2.79
2026-02-12,6.69,6.53,6.72,6.52,270734.01,-1.51
2026-02-13,6.56,6.66,6.89,6.54,396478.27,1.99
