date,open,close,high,low,vol,pct_chg
2025-11-06,12.58,12.84,13.17,12.58,378242.0,1.1
2025-11-07,12.84,12.92,13.11,12.62,382747.78,0.62
2025-11-10,13.13,12.91,13.29,12.83,318211.11,-0.08
2025-11-11,12.93,12.56,13.02,12.5,223416.19,-2.71
2025-11-12,12.49,12.58,12.62,12.25,183607.2,0.16
2025-11-13,12.5,13.65,13.75,12.45,642990.97,8.51
2025-11-14,13.38,13.26,13.69,13.25,341274.53,-2.86
2025-11-17,13.35,13.81,13.98,13.33,594139.13,4.15
2025-11-18,14.5,13.55,14.79,13.38,848430.74,-1.88
2025-11-19,13.55,13.98,14.2,13.52,736172.74,3.17
2025-11-20,13.9,13.73,14.54,13.67,608789.88,-1.79
2025-11-21,13.18,12.5,13.36,12.37,586506.57,-8.96
2025-11-24,12.8,12.33,12.8,12.11,345336.01,-1.36
2025-11-25,12.5,12.87,13.07,12.33,362099.59,4.38
2025-11-26,13.04,12.79,13.25,12.78,270541.88,-0.62
2025-11-27,12.69,12.79,12.96,12.65,204421.89,0.0
2025-11-28,12.73,13.38,13.58,12.68,397237.4,4.61
2025-12-01,13.5,12.95,13.5,12.88,325183.29,-3.21
2025-12-02,12.94,12.67,12.94,12.56,196126.95,-2.16
2025-12-03,12.67,12.57,12.95,12.46,220726.98,-0.79
2025-12-04,12.55,12.4,12.6,12.33,189055.19,-1.35
2025-12-05,12.39,12.51,12.56,12.18,198353.99,0.89
2025-12-08,12.57,12.83,12.98,12.39,248295.14,2.56
2025-12-09,12.8,12.47,12.8,12.45,163961.0,-2.81
2025-12-10,12.48,12.84,12.87,12.3,222207.76,2.97
2025-12-11,12.86,12.89,13.24,12.82,225947.0,0.39
2025-12-12,13.02,12.76,13.1,12.68,207773.0,-1.01
2025-12-15,12.71,12.67,12.88,12.61,129169.0,-0.71
2025-12-16,12.65,12.94,13.06,12.45,280411.26,2.13
2025-12-17,13.01,13.47,13.56,13.01,394478.75,4.1
2025-12-18,13.35,13.07,13.42,13.05,208675.71,-2.97
2025-12-19,13.0,13.44,13.55,12.98,311562.28,2.83
2025-12-22,13.42,13.67,13.8,13.35,275650.72,1.71
2025-12-23,13.65,13.8,13.96,13.59,218126.67,0.95
2025-12-24,13.82,13.77,13.98,13.69,218617.81,-0.22
2025-12-25,13.67,13.66,13.71,13.42,180313.02,-0.8
2025-12-26,13.95,14.04,14.15,13.7,279220.13,2.78
2025-12-29,14.05,13.64,14.15,13.62,212207.37,-2.85
2025-12-30,13.35,13.66,13.81,13.2,222035.32,0.15
2025-12-31,13.68,13.87,14.09,13.68,263701.88,1.54
2026-01-05,14.06,14.22,14.33,13.85,373923.99,2.52
2026-01-06,14.4,14.35,14.61,14.33,293044.0,0.91
2026-01-07,14.39,14.53,14.9,14.37,312398.65,1.25
2026-01-08,14.49,14.12,14.64,14.01,268086.0,-2.82
2026-01-09,14.1,14.15,14.36,14.04,255260.48,0.21
2026-01-12,14.5,14.38,14.76,14.11,296431.67,1.63
2026-01-13,14.43,14.8,15.18,14.42,481806.91,2.92
2026-01-14,15.2,14.78,15.2,14.55,557208.38,-0.14
2026-01-29,16.26,16.26,16.26,15.6,562122.88,10.01
2026-01-30,16.44,17.69,17.89,16.3,1414508.6,8.79
2026-02-02,16.91,16.55,17.75,16.49,896604.36,-6.44
2026-02-03,16.99,18.04,18.16,16.77,798852.88,9.0
2026-02-04,18.09,17.88,18.38,17.6,465720.64,-0.89
2026-02-05,17.68,17.18,17.8,16.98,446521.49,-3.91
2026-02-06,17.14,17.05,17.49,16.78,333715.03,-0.76
2026-02-09,17.24,17.15,17.3,16.74,308248.01,0.59
2026-02-10,17.05,16.79,17.19,16.56,273156.36,-2.1
2026-02-11,16.69,17.31,17.63,16.65,286519.02,3.1
2026-02-12,17.2,17.29,17.6,17.03,230433.0,-0.12
2026-02-13,17.28,17.0,17.54,16.84,248501.48,-1.68
