date,open,close,high,low,vol,pct_chg
2025-11-10,5.65,5.66,5.67,5.61,111147,0.35
2025-11-11,5.66,5.68,5.69,5.64,120768,0.35
2025-11-12,5.68,5.66,5.69,5.63,111916,-0.35
2025-11-13,5.66,5.69,5.7,5.62,146766,0.53
2025-11-14,5.66,5.71,5.75,5.66,185862,0.35
2025-11-17,5.7,5.69,5.73,5.65,123919,-0.35
2025-11-18,5.66,5.56,5.69,5.53,138185,-2.28
2025-11-19,5.57,5.48,5.58,5.48,99974,-1.44
2025-11-20,5.5,5.52,5.55,5.48,117517,0.73
2025-11-21,5.5,5.31,5.51,5.31,232819,-3.8
2025-11-24,5.33,5.3,5.36,5.26,164866,-0.19
2025-11-25,5.31,5.31,5.36,5.25,129903,0.19
2025-11-26,5.31,5.3,5.35,5.28,87341,-0.19
2025-11-27,5.3,5.3,5.34,5.27,78362,0.0
2025-11-28,5.3,5.32,5.33,5.27,66037,0.38
2025-12-01,5.32,5.35,5.36,5.31,87430,0.56
2025-12-02,5.34,5.36,5.37,5.3,82326,0.19
2025-12-03,5.36,5.38,5.38,5.33,83230,0.37
2025-12-04,5.38,5.32,5.4,5.32,81075,-1.12
2025-12-05,5.32,5.34,5.35,5.29,75771,0.38
2025-12-08,5.34,5.36,5.38,5.33,81320,0.37
2025-12-09,5.34,5.32,5.36,5.3,84249,-0.75
2025-12-10,5.3,5.37,5.37,5.3,92044,0.94
2025-12-11,5.38,5.24,5.38,5.24,130776,-2.42
2025-12-12,5.24,5.22,5.28,5.22,75726,-0.38
2025-12-15,5.22,5.23,5.25,5.19,54479,0.19
2025-12-16,5.23,5.17,5.23,5.15,64042,-1.15
2025-12-17,5.16,5.15,5.17,5.08,73857,-0.39
2025-12-18,5.13,5.18,5.19,5.12,57586,0.58
2025-12-19,5.18,5.24,5.24,5.16,60484,1.16
2025-12-22,5.22,5.32,5.32,5.22,85136,1.53
2025-12-23,5.3,5.25,5.33,5.23,62338,-1.32
2025-12-24,5.23,5.27,5.27,5.22,45846,0.38
2025-12-25,5.28,5.35,5.42,5.28,137314,1.52
2025-12-26,5.34,5.32,5.39,5.32,76259,-0.56
2025-12-29,5.33,5.28,5.34,5.28,59987,-0.75
2025-12-30,5.27,5.21,5.28,5.2,80099,-1.33
2025-12-31,5.21,5.21,5.25,5.2,53917,0.0
2026-01-05,5.21,5.22,5.25,5.2,61666,0.19
2026-01-06,5.21,5.28,5.28,5.21,88481,1.15
2026-01-07,5.27,5.28,5.3,5.24,86420,0.0
2026-01-08,5.27,5.29,5.3,5.26,78603,0.19
2026-01-09,5.28,5.31,5.31,5.27,90629,0.38
2026-01-12,5.31,5.36,5.37,5.27,151314,0.94
2026-01-13,5.34,5.34,5.36,5.31,117673,-0.37
2026-01-14,5.33,5.3,5.35,5.27,127030,-0.75
2026-01-15,5.31,5.3,5.33,5.28,70061,0.0
2026-01-16,5.31,5.3,5.35,5.28,99057,0.0
2026-01-19,5.29,5.35,5.35,5.27,112747,0.94
2026-01-20,5.35,5.41,5.41,5.33,164874,1.12
2026-01-21,5.41,5.41,5.42,5.35,111955,0.0
2026-01-22,5.41,5.42,5.43,5.39,103780,0.18
2026-01-23,5.42,5.48,5.48,5.42,152051,1.11
2026-01-26,5.55,5.47,5.55,5.42,125117,-0.18
2026-01-27,5.44,5.55,5.6,5.42,293684,1.46
2026-01-28,5.53,5.51,5.58,5.49,174447,-0.72
2026-01-29,5.48,5.5,5.55,5.46,162504,-0.18
2026-01-30,5.5,5.49,5.55,5.44,172965,-0.18
2026-02-02,5.46,5.38,5.49,5.36,145312,-2.0
2026-02-03,5.39,5.37,5.42,5.34,140221,-0.19
2026-02-04,5.37,5.49,5.51,5.37,203730,2.23
2026-02-05,5.49,5.46,5.51,5.45,105112,-0.55
2026-02-06,5.46,5.44,5.49,5.42,90883,-0.37
2026-02-09,5.47,5.47,5.51,5.45,93527,0.55
2026-02-10,5.5,5.46,5.5,5.43,70909,-0.18
2026-02-11,5.46,5.49,5.57,5.45,140500,0.55
2026-02-12,5.5,5.48,5.58,5.47,146087,-0.18
2026-02-13,5.45,5.35,5.48,5.33,172756,-2.37
