date,open,close,high,low,vol,pct_chg
2025-11-06,3.31,3.29,3.32,3.28,110985.4,-0.6
2025-11-07,3.29,3.3,3.32,3.28,128566.45,0.3
2025-11-10,3.31,3.36,3.37,3.29,219303.83,1.82
2025-11-11,3.36,3.38,3.39,3.35,204027.76,0.6
2025-11-12,3.37,3.38,3.41,3.35,268646.31,0.0
2025-11-13,3.39,3.39,3.4,3.35,232041.49,0.3
2025-11-14,3.38,3.39,3.44,3.37,281896.92,0.0
2025-11-17,3.38,3.41,3.42,3.36,220508.93,0.59
2025-11-18,3.41,3.37,3.42,3.34,241478.29,-1.17
2025-11-19,3.38,3.35,3.4,3.33,211227.73,-0.59
2025-11-20,3.35,3.3,3.36,3.28,174313.53,-1.49
2025-11-21,3.28,3.22,3.36,3.22,262265.01,-2.42
2025-11-24,3.27,3.22,3.29,3.19,230986.83,0.0
2025-11-25,3.23,3.23,3.27,3.21,163670.12,0.31
2025-11-26,3.24,3.55,3.55,3.23,1244556.83,9.91
2025-11-27,3.49,3.42,3.5,3.39,1578979.69,-3.66
2025-11-28,3.44,3.47,3.49,3.38,894278.17,1.46
2025-12-01,3.53,3.56,3.65,3.47,898846.76,2.59
2025-12-02,3.55,3.54,3.61,3.5,605820.77,-0.56
2025-12-03,3.54,3.58,3.61,3.48,618795.19,1.13
2025-12-04,3.56,3.46,3.59,3.45,474782.56,-3.35
2025-12-05,3.45,3.59,3.77,3.38,1005451.09,3.76
2025-12-08,3.65,3.61,3.69,3.56,597713.6,0.56
2025-12-09,3.6,3.55,3.6,3.47,493682.6,-1.66
2025-12-10,3.53,3.51,3.59,3.48,424276.39,-1.13
2025-12-11,3.5,3.34,3.51,3.32,597800.6,-4.84
2025-12-12,3.33,3.21,3.34,3.19,550732.8,-3.89
2025-12-15,3.19,3.29,3.33,3.16,430824.47,2.49
2025-12-16,3.29,3.32,3.4,3.28,414593.18,0.91
2025-12-17,3.3,3.33,3.39,3.24,407414.7,0.3
2025-12-18,3.32,3.39,3.48,3.3,465372.22,1.8
2025-12-19,3.41,3.73,3.73,3.36,878051.82,10.03
2025-12-22,3.9,4.1,4.1,3.85,1418501.5,9.92
2025-12-23,4.05,3.89,4.1,3.84,2025220.29,-5.12
2025-12-24,3.8,3.78,3.88,3.72,1176812.84,-2.83
2025-12-25,3.81,3.68,3.83,3.68,784844.89,-2.65
2025-12-26,3.75,4.05,4.05,3.73,547682.61,10.05
2025-12-29,4.17,3.91,4.23,3.89,1694982.34,-3.46
2025-12-30,3.88,3.84,3.92,3.79,891327.52,-1.79
2025-12-31,3.81,3.77,3.9,3.75,673201.02,-1.82
2026-01-05,3.78,3.82,4.03,3.69,1136747.03,1.33
2026-01-06,3.75,3.77,3.79,3.67,958943.62,-1.31
2026-01-07,3.75,3.7,3.76,3.67,634824.48,-1.86
2026-01-08,3.7,3.73,3.73,3.66,499402.57,0.81
2026-01-09,3.72,3.94,4.05,3.69,1343561.19,5.63
2026-01-12,3.89,3.99,4.02,3.87,1032321.74,1.27
2026-01-13,3.98,3.92,4.04,3.89,895731.98,-1.75
2026-01-14,3.94,3.88,3.96,3.82,761332.05,-1.02
2026-01-15,3.85,3.87,3.91,3.81,493410.88,-0.26
2026-01-16,3.89,3.76,4.0,3.76,673858.61,-2.84
2026-01-19,3.74,3.85,3.9,3.7,454439.6,2.39
2026-01-20,3.82,4.24,4.24,3.81,1243576.07,10.13
2026-01-21,4.3,4.15,4.41,4.11,1948018.83,-2.12
2026-01-22,4.16,4.16,4.23,4.13,892269.86,0.24
2026-01-23,4.18,4.2,4.27,4.14,997778.61,0.96
2026-01-26,4.18,4.13,4.2,4.08,692985.31,-1.67
2026-01-27,4.14,4.02,4.15,3.96,638039.61,-2.66
2026-01-28,4.03,3.98,4.06,3.95,451478.6,-1.0
2026-01-29,3.98,4.15,4.19,3.95,1138901.12,4.27
2026-01-30,4.07,4.0,4.17,3.91,875599.33,-3.61
2026-02-02,3.92,3.77,3.94,3.76,685161.01,-5.75
2026-02-03,3.85,3.81,3.86,3.77,473615.31,1.06
2026-02-04,3.81,3.9,3.93,3.78,554010.04,2.36
2026-02-05,3.87,4.14,4.29,3.85,2457651.87,6.15
2026-02-06,4.13,4.07,4.2,4.02,2005245.66,-1.69
2026-02-09,4.09,4.08,4.17,4.03,1014444.72,0.25
2026-02-10,4.07,4.02,4.1,3.96,658105.8,-1.47
2026-02-11,4.01,3.89,4.01,3.88,722736.2,-3.23
2026-02-12,3.94,3.84,3.95,3.81,731205.4,-1.29
2026-02-13,3.87,3.77,3.9,3.77,572233.02,-1.82
