date,open,close,high,low,vol,pct_chg
2025-11-06,11.44,11.67,11.95,11.43,532410.69,1.13
2025-11-07,11.67,11.68,11.98,11.67,370252.08,0.09
2025-11-10,11.73,11.68,11.96,11.6,344137.87,0.0
2025-11-11,11.62,11.5,11.63,11.35,364867.48,-1.54
2025-11-12,11.5,11.53,11.65,11.4,254765.0,0.26
2025-11-13,11.46,11.76,11.87,11.37,329953.21,1.99
2025-11-14,11.72,11.39,11.87,11.38,246742.36,-3.15
2025-11-17,11.4,11.45,11.61,11.27,209127.37,0.53
2025-11-18,11.38,11.05,11.39,10.98,297548.0,-3.49
2025-11-19,11.05,11.05,11.15,10.92,161840.0,0.0
2025-11-20,11.0,10.81,11.06,10.78,199371.01,-2.17
2025-11-21,10.82,10.36,10.82,10.33,325742.64,-4.16
2025-11-24,10.5,10.38,10.51,10.16,233598.01,0.19
2025-11-25,10.4,10.52,10.64,10.32,181168.52,1.35
2025-11-26,10.47,10.38,10.64,10.34,175135.33,-1.33
2025-11-27,10.4,10.37,10.43,10.3,151120.01,-0.1
2025-11-28,10.37,10.59,10.63,10.32,225677.16,2.12
2025-12-01,10.65,10.73,10.79,10.6,151513.0,1.32
2025-12-02,10.69,10.6,10.76,10.53,113150.0,-1.21
2025-12-03,10.6,10.6,10.74,10.55,116219.0,0.0
2025-12-04,10.62,10.6,10.7,10.51,93052.0,0.0
2025-12-05,10.55,10.56,10.62,10.46,101293.0,-0.38
2025-12-08,10.4,10.35,10.4,10.12,264713.0,-1.99
2025-12-09,10.3,10.27,10.38,10.16,171656.0,-0.77
2025-12-10,10.32,10.38,10.44,10.25,135328.0,1.07
2025-12-11,10.36,10.24,10.5,10.24,148111.0,-1.35
2025-12-12,10.31,10.24,10.5,10.24,189901.95,0.0
2025-12-15,10.22,10.55,10.7,10.21,263605.51,3.03
2025-12-16,10.54,10.27,10.58,10.23,153786.0,-2.65
2025-12-17,10.22,10.27,10.34,10.17,117954.18,0.0
2025-12-18,10.34,10.44,10.48,10.34,143260.0,1.66
2025-12-19,10.35,10.33,10.44,10.3,128774.0,-1.05
2025-12-22,10.33,10.28,10.36,10.24,120295.33,-0.48
2025-12-23,10.28,10.23,10.31,10.18,120971.51,-0.49
2025-12-24,10.21,10.14,10.22,10.02,209276.05,-0.88
2025-12-25,10.09,10.08,10.13,10.02,166167.0,-0.59
2025-12-26,10.06,10.14,10.17,10.05,171791.3,0.6
2025-12-29,10.12,10.23,10.33,10.07,189641.4,0.89
2025-12-30,10.22,10.17,10.25,10.11,109879.0,-0.59
2025-12-31,10.14,10.09,10.18,10.05,103127.83,-0.79
2026-01-05,10.12,10.18,10.24,10.11,142800.49,0.89
2026-01-06,10.15,10.25,10.32,10.11,211375.52,0.69
2026-01-07,10.35,10.66,10.7,10.3,491787.59,4.0
2026-01-08,10.78,10.66,10.88,10.57,336446.73,0.0
2026-01-09,10.56,10.61,10.71,10.51,241043.39,-0.47
2026-01-12,10.6,10.57,10.71,10.48,251305.88,-0.38
2026-01-13,10.52,10.41,10.56,10.37,197882.56,-1.51
2026-01-14,10.42,10.28,10.47,10.21,237601.5,-1.25
2026-01-15,10.24,10.28,10.35,10.23,136388.7,0.0
2026-01-16,10.3,10.23,10.41,10.17,186417.76,-0.49
2026-01-19,10.23,10.43,10.43,10.22,247097.21,1.96
2026-01-20,10.43,10.62,10.68,10.38,428214.0,1.82
2026-01-21,10.56,10.48,10.57,10.38,240458.0,-1.32
2026-01-22,10.48,10.8,10.98,10.42,389269.47,3.05
2026-01-23,10.8,10.71,10.82,10.64,211965.99,-0.83
2026-01-26,10.71,10.9,11.02,10.66,314470.01,1.77
2026-01-27,10.82,10.59,10.88,10.53,261039.0,-2.84
2026-01-28,10.56,11.18,11.22,10.56,602988.89,5.57
2026-01-29,11.15,11.32,11.44,11.1,568950.93,1.25
2026-01-30,11.25,11.28,11.67,11.1,441915.62,-0.35
2026-02-02,11.0,10.67,11.27,10.65,401208.25,-5.41
2026-02-03,10.73,10.61,10.84,10.54,252341.89,-0.56
2026-02-04,10.68,11.67,11.67,10.66,784279.9,9.99
2026-02-05,11.3,11.14,11.42,11.05,634409.51,-4.54
2026-02-06,11.01,11.03,11.19,10.88,314041.17,-0.99
2026-02-09,11.07,11.08,11.23,11.0,279469.68,0.45
2026-02-10,11.03,11.23,11.32,10.9,307367.61,1.35
2026-02-11,11.2,11.25,11.35,11.03,270963.51,0.18
2026-02-12,11.25,11.33,11.39,11.15,273394.99,0.71
2026-02-13,11.3,11.06,11.34,11.05,203738.01,-2.38
