date,open,close,high,low,vol,pct_chg
2025-06-16,5.08,5.11,5.11,5.05,57588.02,0.2
2025-06-17,5.1,5.12,5.15,5.1,64494.0,0.2
2025-06-18,5.11,5.1,5.12,5.07,57081.02,-0.39
2025-06-19,5.1,5.08,5.12,5.05,68682.0,-0.39
2025-06-20,5.08,5.06,5.08,5.05,40069.8,-0.39
2025-06-23,5.04,5.09,5.09,5.01,46484.28,0.59
2025-06-24,5.09,5.14,5.15,5.09,92433.0,0.98
2025-06-25,5.15,5.15,5.16,5.11,77856.84,0.19
2025-06-26,5.14,5.33,5.57,5.12,420999.16,3.5
2025-06-27,5.2,5.24,5.29,5.17,263290.84,-1.69
2025-06-30,5.24,5.23,5.25,5.21,119545.04,-0.19
2025-07-01,5.22,5.25,5.26,5.18,132633.04,0.38
2025-07-02,5.25,5.25,5.28,5.22,101588.0,0.0
2025-07-03,5.23,5.24,5.26,5.23,77856.0,-0.19
2025-07-04,5.24,5.18,5.26,5.18,116290.03,-1.15
2025-07-07,5.2,5.19,5.22,5.17,76483.0,0.19
2025-07-08,5.2,5.24,5.24,5.18,95553.28,0.96
2025-07-09,5.27,5.25,5.28,5.23,118126.24,0.19
2025-07-10,5.24,5.26,5.28,5.23,126230.02,0.19
2025-07-11,5.27,5.25,5.28,5.23,116277.0,-0.19
2025-07-14,5.25,5.21,5.29,5.2,113543.02,-0.76
2025-07-15,5.1,5.1,5.14,5.03,221531.19,-2.11
2025-07-16,5.08,5.1,5.12,5.08,70660.0,0.0
2025-07-17,5.11,5.11,5.14,5.1,82709.21,0.2
2025-07-18,5.12,5.12,5.13,5.1,65590.0,0.2
2025-07-21,5.12,5.16,5.17,5.11,93274.0,0.78
2025-07-22,5.16,5.19,5.19,5.13,121548.0,0.58
2025-07-23,5.2,5.16,5.21,5.15,113007.99,-0.58
2025-07-24,5.17,5.23,5.23,5.16,140758.22,1.36
2025-07-25,5.23,5.23,5.3,5.2,153220.21,0.0
2025-07-28,5.2,5.2,5.25,5.18,105872.0,-0.57
2025-07-29,5.22,5.19,5.22,5.13,105655.0,-0.19
2025-07-30,5.18,5.27,5.27,5.16,257674.72,1.54
2025-07-31,5.26,5.17,5.26,5.15,162602.51,-1.9
2025-08-01,5.15,5.12,5.16,5.1,129550.0,-0.97
2025-08-04,5.1,5.12,5.13,5.08,66917.0,0.0
2025-08-05,5.12,5.14,5.15,5.11,65609.0,0.39
2025-08-06,5.14,5.14,5.16,5.11,64436.0,0.0
2025-08-07,5.12,5.14,5.14,5.11,63780.33,0.0
2025-08-08,5.14,5.17,5.18,5.13,97990.53,0.58
2025-08-11,5.17,5.16,5.18,5.13,77495.0,-0.19
2025-08-12,5.16,5.16,5.18,5.15,76876.02,0.0
2025-08-13,5.18,5.16,5.21,5.14,95583.57,0.0
2025-08-14,5.17,5.13,5.2,5.13,124364.57,-0.58
2025-08-15,5.11,5.15,5.16,5.1,97686.53,0.39
2025-08-18,5.15,5.17,5.18,5.13,137673.57,0.39
2025-08-19,5.17,5.17,5.19,5.15,112713.9,0.0
2025-08-20,5.17,5.22,5.24,5.15,201422.5,0.97
2025-08-21,5.21,5.21,5.25,5.18,142892.9,-0.19
2025-08-22,5.21,5.23,5.23,5.18,117113.0,0.38
2025-08-25,5.23,5.25,5.26,5.2,177515.01,0.38
