date,open,close,high,low,vol,pct_chg
2025-11-06,30.77,31.76,32.04,30.68,134025.75,2.78
2025-11-07,31.6,32.42,32.95,31.58,150611.18,2.08
2025-11-10,32.85,32.47,33.62,32.32,182602.5,0.15
2025-11-11,32.33,32.24,32.9,31.94,118500.31,-0.71
2025-11-12,31.97,32.72,32.85,31.25,162166.84,1.49
2025-11-13,32.9,33.28,34.15,32.74,242011.74,1.71
2025-11-14,32.8,32.85,33.5,32.5,113408.1,-1.29
2025-11-17,33.23,32.39,33.5,32.02,113358.94,-1.4
2025-11-18,32.34,31.85,32.9,31.71,101547.08,-1.67
2025-11-19,31.72,31.59,32.35,31.34,64743.23,-0.82
2025-11-20,31.81,30.85,32.25,30.76,97287.39,-2.34
2025-11-21,30.3,29.11,30.68,29.06,113176.49,-5.64
2025-11-24,29.37,29.28,29.78,28.9,87988.03,0.58
2025-11-25,29.5,29.47,29.99,29.4,77297.3,0.65
2025-11-26,29.51,29.34,29.77,29.23,64278.23,-0.44
2025-11-27,29.34,29.58,30.0,29.28,64293.69,0.82
2025-11-28,29.69,30.17,30.35,29.6,75569.44,1.99
2025-12-01,30.3,30.05,30.6,29.81,80877.0,-0.4
2025-12-02,29.9,29.63,29.9,29.58,59911.0,-1.4
2025-12-03,29.71,30.07,30.34,29.67,68341.95,1.48
2025-12-04,29.97,29.79,30.07,29.61,46940.08,-0.93
2025-12-05,29.76,30.08,30.19,29.52,53391.11,0.97
2025-12-08,30.2,30.05,30.3,29.8,56067.76,-0.1
2025-12-09,29.96,29.75,30.45,29.71,58351.54,-1.0
2025-12-10,29.67,29.86,30.0,29.3,53776.78,0.37
2025-12-11,29.99,29.72,30.18,29.61,67900.89,-0.47
2025-12-12,29.72,30.55,30.55,29.55,113783.12,2.79
2025-12-15,30.26,30.6,30.88,30.16,75906.62,0.16
2025-12-16,30.31,29.75,30.7,29.46,63871.03,-2.78
2025-12-17,29.71,30.22,30.34,29.51,68410.54,1.58
2025-12-18,30.0,29.86,30.38,29.82,50747.84,-1.19
2025-12-19,29.71,30.18,30.35,29.71,58404.98,1.07
2025-12-22,30.18,30.5,30.86,29.98,61199.42,1.06
2025-12-23,30.47,30.91,31.26,30.24,85638.85,1.34
2025-12-24,30.99,31.29,31.36,30.62,85186.63,1.23
2025-12-25,31.33,32.15,32.21,31.04,91861.99,2.75
2025-12-26,32.17,32.55,32.62,31.55,113170.25,1.24
2025-12-29,32.46,31.71,32.47,31.63,83558.81,-2.58
2025-12-30,31.5,31.66,31.97,31.33,70249.12,-0.16
2025-12-31,31.68,31.96,32.15,31.5,78942.13,0.95
2026-01-05,32.18,32.53,32.83,32.08,100859.52,1.78
2026-01-06,32.65,33.54,33.75,32.55,125301.35,3.1
2026-01-07,33.7,34.27,35.48,33.55,188077.54,2.18
2026-01-08,34.47,34.21,35.18,33.73,127474.08,-0.18
2026-01-09,34.13,35.56,35.75,33.77,149464.53,3.95
2026-01-12,36.18,35.5,36.25,35.03,140811.76,-0.17
2026-01-13,35.39,35.04,35.69,34.39,118342.39,-1.3
2026-01-14,34.98,34.26,35.3,33.86,127518.12,-2.23
2026-01-15,34.1,34.9,35.03,34.0,91305.77,1.87
2026-01-16,35.08,34.71,35.36,34.5,63155.0,-0.54
2026-01-19,34.6,38.18,38.18,34.59,141944.11,10.0
2026-01-20,38.18,37.85,38.88,37.21,166164.31,-0.86
2026-01-21,37.88,37.97,38.29,37.41,109741.26,0.32
2026-01-22,37.9,38.48,38.66,37.76,103324.5,1.34
2026-01-23,38.67,39.68,39.97,38.33,149685.49,3.12
2026-01-26,39.29,38.15,39.64,37.73,138754.81,-3.86
2026-01-27,38.16,38.82,39.28,38.07,86914.42,1.76
2026-01-28,38.6,39.74,39.88,38.5,96353.46,2.37
2026-01-29,39.35,38.78,40.33,38.66,117332.46,-2.42
2026-01-30,37.3,37.15,38.48,35.73,184728.9,-4.2
2026-02-02,36.66,34.6,37.23,34.56,164081.87,-6.86
2026-02-03,35.23,36.24,36.27,35.06,114515.49,4.74
2026-02-04,36.23,36.36,36.4,35.45,75203.8,0.33
2026-02-05,36.3,35.45,36.45,35.15,70525.89,-2.5
2026-02-06,34.97,35.5,36.2,34.64,63791.46,0.14
2026-02-09,36.4,35.82,36.45,35.6,53504.51,0.9
2026-02-10,35.81,35.69,36.04,35.49,41190.16,-0.36
2026-02-11,35.54,36.12,36.64,35.52,59472.34,1.2
2026-02-12,36.5,36.58,36.88,35.9,52959.61,1.27
2026-02-13,36.7,35.55,36.7,35.54,54517.33,-2.82
