date,open,close,high,low,vol,pct_chg
2025-11-06,6.26,6.05,6.26,6.03,452488.6,-3.35
2025-11-07,6.08,5.97,6.13,5.95,302117.4,-1.32
2025-11-10,5.93,5.95,5.99,5.85,285744.4,-0.34
2025-11-11,5.95,5.9,5.99,5.89,198999.4,-0.84
2025-11-12,5.94,5.86,6.01,5.82,273530.01,-0.68
2025-11-13,5.84,5.86,5.87,5.75,214353.63,0.0
2025-11-14,5.83,5.77,5.9,5.77,212629.29,-1.54
2025-11-17,5.77,5.87,5.87,5.75,163556.01,1.73
2025-11-18,5.83,5.73,5.86,5.65,221740.63,-2.39
2025-11-19,5.74,5.6,5.82,5.58,177056.0,-2.27
2025-11-20,5.59,5.54,5.63,5.45,207299.12,-1.07
2025-11-21,5.51,5.26,5.55,5.24,318162.4,-5.05
2025-11-24,5.25,5.41,5.43,5.25,212706.4,2.85
2025-11-25,5.43,5.48,5.56,5.39,175777.32,1.29
2025-11-26,5.48,5.46,5.58,5.43,142110.6,-0.36
2025-11-27,5.44,5.49,5.58,5.38,163427.15,0.55
2025-11-28,5.45,5.53,5.53,5.41,134884.55,0.73
2025-12-01,5.51,5.49,5.58,5.47,202004.0,-0.72
2025-12-02,5.49,5.44,5.5,5.4,124134.71,-0.91
2025-12-03,5.43,5.35,5.44,5.31,141563.0,-1.65
2025-12-04,5.33,5.27,5.36,5.2,124854.0,-1.5
2025-12-05,5.23,5.41,5.44,5.23,169775.87,2.66
2025-12-08,5.4,5.48,5.55,5.37,173677.01,1.29
2025-12-09,5.46,5.57,5.72,5.41,459803.87,1.64
2025-12-10,5.51,5.81,5.88,5.5,558021.83,4.31
2025-12-11,5.76,5.5,5.77,5.45,358490.35,-5.34
2025-12-12,5.55,5.42,5.57,5.4,174987.89,-1.45
2025-12-15,5.36,5.42,5.45,5.28,122687.0,0.0
2025-12-16,5.42,5.48,5.62,5.29,243666.46,1.11
2025-12-17,5.41,5.42,5.45,5.29,185650.25,-1.09
2025-12-18,5.38,5.58,5.68,5.36,281553.13,2.95
2025-12-19,5.55,5.62,5.66,5.52,161011.8,0.72
2025-12-22,5.6,5.64,5.66,5.52,205636.8,0.36
2025-12-23,5.64,5.42,5.64,5.39,245770.0,-3.9
2025-12-24,5.39,5.53,5.53,5.39,135359.01,2.03
2025-12-25,5.59,5.54,5.62,5.5,139050.15,0.18
2025-12-26,5.54,5.46,5.61,5.45,165216.43,-1.44
2025-12-29,5.45,5.54,5.68,5.43,282875.0,1.47
2025-12-30,5.53,5.46,5.55,5.45,177847.52,-1.44
2025-12-31,5.48,5.49,5.54,5.37,179228.55,0.55
2026-01-05,5.48,5.55,5.62,5.44,244353.67,1.09
2026-01-06,5.56,5.62,5.66,5.54,213684.44,1.26
2026-01-07,5.63,5.8,6.06,5.6,450774.55,3.2
2026-01-08,5.77,6.0,6.12,5.76,499315.58,3.45
2026-01-09,6.0,6.03,6.09,5.91,364682.33,0.5
2026-01-12,6.03,6.2,6.25,5.98,428363.34,2.82
2026-01-13,6.2,5.9,6.25,5.89,373834.34,-4.84
2026-01-14,5.95,6.03,6.17,5.9,430049.4,2.2
2026-01-15,5.99,5.87,6.01,5.81,252544.11,-2.65
2026-01-16,5.9,5.81,5.91,5.66,269657.98,-1.02
2026-01-19,5.81,5.9,6.08,5.75,268227.45,1.55
2026-01-20,5.8,5.67,5.84,5.52,440320.0,-3.9
2026-01-21,5.62,5.46,5.63,5.42,300485.0,-3.7
2026-01-22,5.44,5.55,5.57,5.42,190539.8,1.65
2026-01-23,5.55,5.69,5.84,5.52,270025.32,2.52
2026-01-26,5.64,5.47,5.67,5.42,345966.41,-3.87
2026-01-27,5.45,5.36,5.46,5.3,260134.97,-2.01
2026-01-28,5.37,5.29,5.42,5.28,185563.0,-1.31
2026-01-29,5.29,5.3,5.4,5.21,191291.26,0.19
2026-01-30,5.3,5.21,5.31,5.18,194333.08,-1.7
2026-02-02,5.21,5.1,5.26,5.09,134631.52,-2.11
2026-02-03,5.29,5.31,5.35,5.22,207402.42,4.12
2026-02-04,5.31,5.34,5.35,5.26,148285.08,0.56
2026-02-05,5.29,5.31,5.41,5.29,146838.41,-0.56
2026-02-06,5.3,5.31,5.35,5.23,107837.4,0.0
2026-02-09,5.33,5.43,5.45,5.32,166344.0,2.26
2026-02-10,5.4,5.38,5.44,5.37,118950.0,-0.92
2026-02-11,5.38,5.36,5.41,5.33,102381.0,-0.37
2026-02-12,5.37,5.29,5.38,5.27,102430.82,-1.31
2026-02-13,5.3,5.29,5.41,5.28,99597.36,0.0
