date,open,close,high,low,vol,pct_chg
2025-11-10,4.92,4.97,4.99,4.9,342685,1.02
2025-11-11,5.0,4.96,5.01,4.93,270070,-0.2
2025-11-12,4.95,4.91,4.98,4.9,211418,-1.01
2025-11-13,4.92,4.92,4.93,4.86,242859,0.2
2025-11-14,4.91,4.93,4.99,4.91,257318,0.2
2025-11-17,4.94,4.93,4.94,4.82,291774,0.0
2025-11-18,4.9,4.82,4.91,4.8,245848,-2.23
2025-11-19,4.82,4.8,4.85,4.76,187291,-0.41
2025-11-20,4.81,4.78,4.82,4.75,184158,-0.42
2025-11-21,4.75,4.61,4.77,4.59,298079,-3.56
2025-11-24,4.63,4.55,4.64,4.51,320911,-1.3
2025-11-25,4.56,4.55,4.58,4.53,234619,0.0
2025-11-26,4.55,4.55,4.6,4.54,188394,0.0
2025-11-27,4.56,4.55,4.58,4.52,195859,0.0
2025-11-28,4.55,4.58,4.58,4.53,137844,0.66
2025-12-01,4.57,4.66,4.67,4.57,257622,1.75
2025-12-02,4.64,4.65,4.66,4.61,129898,-0.21
2025-12-03,4.65,4.64,4.69,4.62,131272,-0.22
2025-12-04,4.64,4.6,4.65,4.59,120558,-0.86
2025-12-05,4.61,4.64,4.66,4.57,161790,0.87
2025-12-08,4.64,4.6,4.65,4.59,178199,-0.86
2025-12-09,4.61,4.56,4.63,4.55,141036,-0.87
2025-12-10,4.56,4.57,4.59,4.52,129871,0.22
2025-12-11,4.57,4.51,4.59,4.51,142924,-1.31
2025-12-12,4.52,4.56,4.59,4.51,179301,1.11
2025-12-15,4.56,4.62,4.68,4.55,234210,1.32
2025-12-16,4.63,4.54,4.64,4.52,212910,-1.73
2025-12-17,4.53,4.53,4.54,4.45,205731,-0.22
2025-12-18,4.52,4.52,4.54,4.5,97082,-0.22
2025-12-19,4.54,4.56,4.6,4.53,140986,0.88
2025-12-22,4.57,4.56,4.58,4.54,124287,0.0
2025-12-23,4.57,4.55,4.62,4.54,136328,-0.22
2025-12-24,4.56,4.58,4.58,4.53,99235,0.66
2025-12-25,4.58,4.6,4.62,4.56,140013,0.44
2025-12-26,4.61,4.6,4.62,4.58,155908,0.0
2025-12-29,4.6,4.51,4.61,4.5,263135,-1.96
2025-12-30,4.5,4.42,4.51,4.41,300575,-2.0
2025-12-31,4.43,4.42,4.45,4.41,137433,0.0
2026-01-05,4.42,4.47,4.48,4.41,191021,1.13
2026-01-06,4.46,4.51,4.52,4.46,167321,0.89
2026-01-07,4.52,4.49,4.53,4.49,163119,-0.44
2026-01-08,4.5,4.52,4.54,4.48,147247,0.67
2026-01-09,4.54,4.55,4.57,4.52,177387,0.66
2026-01-12,4.55,4.57,4.57,4.52,207083,0.44
2026-01-13,4.57,4.58,4.61,4.54,253595,0.22
2026-01-14,4.59,4.6,4.63,4.54,312752,0.44
2026-01-15,4.6,4.57,4.6,4.55,145984,-0.65
2026-01-16,4.6,4.59,4.65,4.58,281623,0.44
2026-01-19,4.57,4.71,4.72,4.56,353138,2.61
2026-01-20,4.73,4.8,4.8,4.68,372873,1.91
2026-01-21,4.78,4.76,4.79,4.72,243195,-0.83
2026-01-22,4.75,4.79,4.79,4.74,211815,0.63
2026-01-23,4.8,4.8,4.85,4.79,228897,0.21
2026-01-26,4.78,4.9,4.95,4.78,432025,2.08
2026-01-27,4.88,4.83,4.9,4.79,255881,-1.43
2026-01-28,4.82,4.91,4.95,4.82,315772,1.66
2026-01-29,4.89,4.89,4.92,4.87,215629,-0.41
2026-01-30,4.86,4.89,4.93,4.82,243225,0.0
2026-02-02,4.86,4.8,4.97,4.79,380338,-1.84
2026-02-03,4.84,4.81,4.9,4.78,264649,0.21
2026-02-04,4.82,4.88,4.9,4.8,265279,1.46
2026-02-05,4.89,4.83,4.9,4.79,216564,-1.02
2026-02-06,4.83,4.84,4.88,4.78,190193,0.21
2026-02-09,4.86,4.88,4.9,4.85,179601,0.83
2026-02-10,4.86,4.84,4.89,4.81,141212,-0.82
2026-02-11,4.86,4.86,4.9,4.84,170756,0.41
2026-02-12,4.9,4.91,4.95,4.86,263405,1.03
2026-02-13,4.92,4.76,4.93,4.71,285920,-3.05
