date,open,close,high,low,vol,pct_chg
2025-11-06,6.41,6.2,6.47,6.15,449067.02,-3.43
2025-11-07,6.2,6.12,6.25,6.08,294391.0,-1.29
2025-11-10,6.1,6.29,6.34,6.07,316081.03,2.78
2025-11-11,6.25,6.33,6.34,6.2,249689.01,0.64
2025-11-12,6.35,6.45,6.58,6.29,428910.67,1.9
2025-11-13,6.42,6.67,6.8,6.34,574720.02,3.41
2025-11-14,6.6,6.79,6.95,6.58,688395.68,1.8
2025-11-17,6.84,7.18,7.34,6.74,910269.67,5.74
2025-11-18,6.83,6.66,6.88,6.5,832463.68,-7.24
2025-11-19,6.7,6.49,6.74,6.44,444974.0,-2.55
2025-11-20,6.58,6.6,6.73,6.38,399869.0,1.69
2025-11-21,6.45,6.22,6.69,6.19,419116.0,-5.76
2025-11-24,6.41,6.55,6.71,6.22,527515.02,5.31
2025-11-25,6.55,7.21,7.21,6.4,552307.63,10.08
2025-11-26,7.43,7.38,7.93,7.08,1767920.23,2.36
2025-11-27,7.25,7.11,7.35,6.89,977836.76,-3.66
2025-11-28,7.15,7.2,7.34,6.97,900340.17,1.27
2025-12-01,7.17,7.21,7.43,7.09,691719.17,0.14
2025-12-02,7.15,7.25,7.34,7.07,722444.72,0.55
2025-12-03,7.26,7.42,7.9,7.26,1201964.18,2.34
2025-12-04,7.51,7.42,8.12,7.37,985174.02,0.0
2025-12-05,7.31,7.86,8.16,7.22,1468334.01,5.93
2025-12-08,8.1,8.65,8.65,7.85,1812561.57,10.05
2025-12-09,8.35,8.14,8.49,8.02,1475496.67,-5.9
2025-12-10,8.02,7.9,8.33,7.76,970268.53,-2.95
2025-12-11,7.76,7.11,7.8,7.11,857280.74,-10.0
2025-12-12,7.07,6.79,7.13,6.75,698037.26,-4.5
2025-12-15,6.69,6.87,6.98,6.68,507618.8,1.18
2025-12-16,6.85,6.43,6.87,6.39,500369.64,-6.4
2025-12-17,6.43,6.33,6.44,6.2,413035.02,-1.56
2025-12-18,6.41,6.34,6.48,6.33,367534.37,0.16
2025-12-19,6.41,6.71,6.86,6.31,574226.35,5.84
2025-12-22,6.67,6.74,6.81,6.6,416720.0,0.45
2025-12-23,6.7,6.55,6.73,6.49,346883.99,-2.82
2025-12-24,6.58,6.85,6.91,6.56,489052.21,4.58
2025-12-25,6.85,6.93,6.99,6.83,444265.71,1.17
2025-12-26,6.9,7.03,7.19,6.78,597903.0,1.44
2025-12-29,6.84,6.85,7.0,6.76,376556.2,-2.56
2025-12-30,6.81,6.67,6.83,6.65,274666.0,-2.63
2025-12-31,6.67,6.57,6.7,6.51,248547.0,-1.5
2026-01-05,6.62,6.5,6.64,6.45,285168.24,-1.07
2026-01-06,6.49,6.54,6.57,6.44,253564.0,0.62
2026-01-07,6.51,6.61,6.72,6.47,371400.0,1.07
2026-01-08,6.55,6.57,6.63,6.48,256680.36,-0.61
2026-01-09,6.57,6.6,6.62,6.52,274206.5,0.46
2026-01-12,6.67,6.94,6.94,6.64,453798.36,5.15
2026-01-13,6.99,6.9,7.16,6.8,491245.93,-0.58
2026-01-14,6.97,6.9,7.02,6.72,395138.03,0.0
2026-01-15,6.85,6.68,6.89,6.61,267269.63,-3.19
2026-01-16,6.72,6.43,6.75,6.4,276063.0,-3.74
2026-01-19,6.47,6.58,6.62,6.43,190028.11,2.33
2026-01-20,6.55,6.46,6.57,6.41,189016.0,-1.82
2026-01-21,6.43,6.48,6.5,6.32,143394.73,0.31
2026-01-22,6.5,6.61,6.63,6.5,150916.51,2.01
2026-01-23,6.64,6.88,6.89,6.61,261640.74,4.08
2026-01-26,6.91,6.38,6.95,6.3,557403.51,-7.27
2026-01-27,6.32,6.39,6.42,6.18,253846.2,0.16
2026-01-28,6.35,6.42,6.44,6.3,185063.25,0.47
2026-01-29,6.35,6.29,6.48,6.25,196101.0,-2.02
2026-01-30,6.24,6.23,6.33,6.14,158901.0,-0.95
2026-02-02,6.18,6.15,6.31,6.15,135274.5,-1.28
2026-02-03,6.2,6.27,6.29,6.18,121852.0,1.95
2026-02-04,6.26,6.31,6.33,6.23,109625.0,0.64
2026-02-05,6.29,6.33,6.39,6.26,137291.0,0.32
2026-02-06,6.26,6.28,6.38,6.23,134815.0,-0.79
2026-02-09,6.34,6.38,6.41,6.32,140023.0,1.59
2026-02-10,6.39,6.37,6.43,6.31,118300.0,-0.16
2026-02-11,6.35,6.3,6.38,6.3,93949.0,-1.1
2026-02-12,6.31,6.2,6.31,6.18,110426.77,-1.59
2026-02-13,6.2,6.22,6.32,6.2,106778.49,0.32
